filename,explanation
VASTJ.2908.2.png,"This matrix-style visualization contains 5 columns and 17 rows, creating a moderately dense grid of categorical data encoded by three shades of blue (high, medium, low). The numerous row labels and column headers add textual complexity, and the viewer must cross-reference rows and columns while distinguishing between three similar color shades. However, the layout is regular and systematic, with no overlapping elements or intricate graphical features, keeping it from being highly complex."
economist_daily_chart_153.png,"This is a stacked area chart with three categories spanning 30 years. The overlapping areas with similar dark color tones create moderate perceptual complexity, and the jagged peaks add some visual intricacy. However, the chart has a clean layout, clear legend, minimal gridlines, and a straightforward structure that keeps overall complexity moderate."
InfoVisJ.1236.13.png,"This visualization shows two side-by-side representations of the Netherlands - a colored regional map with numerical values and a corresponding grid/tile map. The complexity is driven by the many distinct color-coded regions (12+ provinces), numerous numerical labels, and the pixelated grid version which contains hundreds of small colored squares. The dual representation and rich color palette with many distinct hues add significant perceptual load, though the overall layout is relatively straightforward without axes, legends, or dense text."
InfoVisJ.1558.9.png,"The visualization contains numerous scattered elliptical glyphs with varying orientations, sizes, and color intensities mapped to a continuous scale (1.10-4.96). The overlapping elements in the central region, combined with blue rectangular annotations and dashed connector lines, add moderate perceptual complexity. However, the overall layout is relatively sparse with significant white space, and the color scheme uses a single hue gradient, keeping complexity from being very high."
VisJ.1949.18(3).png,"The image contains a grid of approximately 60+ small 3D rendered objects (appearing to be crescent or shell-like shapes in green and orange) arranged in a roughly regular pattern against a black background. While each individual element is relatively simple, the repetition across many instances with subtle variations in orientation and size creates moderate visual complexity. The dark background reduces clutter, but the sheer number of elements and their 3D rendering details contribute to a moderately high complexity score."
InfoVisJ.349.1.png,"This is a complex network or circuit diagram with numerous nodes (circles and squares), edges, and interconnections spanning the entire image. The layout features many crossing lines, hierarchical branching structures, and dense clusters of elements particularly in the upper-left and lower-right regions. While the visual encoding is monochromatic and uses simple geometric shapes, the sheer number of elements and their intricate connectivity patterns create substantial perceptual and cognitive demand."
VASTJ.422.7.png,"This timeline visualization displays events for 11 users across multiple categories encoded by color and shape. The density of overlapping markers varies considerably across users, with some rows (Users 7, 9, 2) being quite dense with many overlapping symbols. The seven-category legend with distinct colors and shapes adds moderate cognitive load, though the overall layout is a straightforward horizontal timeline structure that aids readability."
VASTJ.2012.9(2).png,"This visualization combines multiple complex elements: a temporal stream/flow graph at the top showing topic evolution over time with overlapping colored bands, two large word clouds at the bottom with numerous terms of varying sizes, small pie charts embedded within the word clouds, and multiple labeled annotations. The high density of text, overlapping visual elements, and multi-layered composition create significant perceptual and cognitive demand."
SciVisJ.822.18.png,"The visualization consists of three similar heatmap-style grid panels for years 1999, 2003, and 2005, each with 5 rows and approximately 20 columns. The color palette is limited to shades of blue and white, with a relatively simple and repetitive structure across the three panels. The layout is clean with minimal labels and no legends, axes titles, or annotations, keeping overall complexity low."
v488_n7412_9_f1.png,"This map visualization has high complexity due to multiple overlapping data encodings: color-coded circles representing elevation difference trends, varying circle sizes for standard error, geographic features (rivers, basins, borders), terrain shading, sub-region boundaries, ICESat glacier tracks (dotted lines), and numerous text labels for regions and statistics. The dense clustering of symbols in the western Himalaya region and the multi-layered legend further increase perceptual demand."
v488_n7409_12_f4.png,"This phylogenetic tree diagram combines a cladogram with a geological timescale, featuring multiple branching lineages, labeled geological periods and stages along the bottom, shaded temporal gaps (Romer's gap, Hexapoda gap), and an embedded fossil photograph of Strudiella. The combination of the branching topology, dashed and solid lines, numerous text labels, and the detailed stratigraphic chart creates moderate-to-high complexity, though the overall layout remains relatively organized and readable."
v488_n7409_19_f1.png,"This is a complex genomic landscape figure (oncoprint-style) with multiple rows representing clinical variables, subtypes, copy number alterations, and somatic mutations across many patient samples (columns). The dense matrix of colored cells encoding different mutation types, gains, losses, and clinical features creates high perceptual demand. The multi-layered legend with numerous categories and the fine-grained detail across dozens of columns and rows contribute significantly to visual complexity."
visMost573.png,"This sound segmentation map of Jerusalem features numerous overlapping semi-transparent concentric circles in multiple colors representing different sound types and combinations, creating a dense layered composition. The extensive legend with 16 different categories, the underlying street map with labeled landmarks, and the complex spatial overlapping of sound zones all contribute to high visual intricacy and cognitive demand. The color-coding system with both individual sounds and combinations adds significant perceptual complexity."
VisJ.1541.1(2).png,"This is a finite element mesh visualization with an extremely dense triangular mesh showing thousands of individual elements colored by a scalar field (0-18 scale). The mesh density varies across the domain, with very fine elements in the upper region and coarser elements below, creating high visual intricacy. The combination of dense geometric tessellation, color variation across blue shades, and the complex domain geometry with cutouts contributes to very high perceptual complexity."
VASTJ.1.7.png,"This visualization displays a highly complex network graph with multiple densely connected clusters shown at different scales via zoom-in callouts. The dense edge crossings within each cluster, numerous nodes with varying colors (red, orange, yellow, blue/dark), interconnecting chains between clusters, and the multi-level detail views all contribute to very high visual complexity. The overlapping edges within the enlarged cluster views create near-solid dark masses, further increasing perceptual demand."
vis734.png,"This is a highly complex infographic displaying Olympic medal data for numerous countries across many decades. It contains an extremely dense matrix of colored bars (pink, magenta, blue, gray) representing population-per-medal ratios, with over 100 country rows and approximately 25+ time columns. The sheer volume of data points, small text labels, and color-coded elements creates significant perceptual and cognitive demand."
InfoVisC.65.5(2).png,"This is a highly complex network/graph visualization with hundreds of nodes and dense interconnecting edges. The numerous overlapping curved lines create significant visual clutter, particularly in the central and left portions of the image. The hierarchical tree-like structures combined with cross-linking edges make it very difficult to trace individual connections, demanding high cognitive effort to interpret."
VASTC.13.9.png,"This visualization is highly complex, featuring multiple interconnected components including word clouds of varying sizes, a network/flow diagram with numerous colored connecting lines (Sankey-like), a legend with 11 categories, and enlarged detail panels on the right. The dense overlapping text, color-coded elements, and intricate line connections between clusters create significant perceptual and cognitive demand."
InfoVisJ.1149.6(1).png,"This visualization is highly complex, featuring multiple coordinated views (labeled A through G) including a base text panel, overview, page view, line view, and word view. It contains dense grid-based encodings with numerous colored cells (green, red, orange, blue), small text labels, and intricate spatial arrangements. The sheer number of visual elements, multiple color encodings, and the multi-panel layout create significant perceptual and cognitive demand."
