filename,explanation
InfoVisJ.1558.9.png,"The visualization contains numerous ellipses varying in size, orientation, and color intensity (mapped to a continuous scale from 1.10 to 4.96), creating moderate density and overlap in several regions. Blue rectangular annotations with dashed connector lines add additional structural elements. While the layout lacks axes or gridlines keeping it from maximum complexity, the varied glyph properties and spatial clustering demand considerable perceptual effort to interpret."
VisJ.1949.18(3).png,"The image contains a large grid of approximately 60+ small 3D scientific visualizations arranged on a black background, each showing green and orange/red colored objects with subtle variations in orientation and size. While the repetitive pattern and consistent color scheme provide some visual organization, the sheer number of individual elements, their 3D nature, and the variations between them create moderate-to-high perceptual demand."
SciVisJ.822.18.png,"The visualization consists of three nearly identical heatmap grids with a simple blue color gradient scheme across rows labeled 2-6. The repetitive structure across panels (1999, 2003, 2005) and uniform grid layout keep complexity low. While there are color variations within cells, the overall design is straightforward with minimal labeling and no legends or additional annotations."
InfoVisJ.349.1.png,"This graph/network diagram contains numerous nodes (circles and rectangles) connected by many overlapping and crossing edges spanning the entire canvas. The density of elements, frequent edge crossings, and the difficulty of tracing individual connections create significant perceptual complexity. However, the monochromatic color scheme and use of only two node types slightly reduce the overall visual load."
VASTJ.422.7.png,"This timeline chart displays events for 11 users across 70 minutes using multiple visual encodings (color and shape) for 7 categories. The number of data points is moderate with overlapping markers creating some visual density, but the parallel horizontal layout provides a clear organizational structure. The legend with 7 items and the variety of colored/shaped markers add to perceptual demand, though the overall design remains reasonably interpretable."
VASTJ.2012.9(2).png,"This visualization combines multiple complex components: a temporal stream graph with overlapping topic flows at the top, two dense word clouds with numerous terms of varying sizes, embedded pie charts, color-coded categories, and connecting annotations between elements. The high density of text elements, overlapping visual layers, and multiple encoding channels (color, size, position, shape) create significant perceptual and cognitive demand."
v488_n7412_9_f1.png,"This geospatial visualization has high complexity due to multiple overlapping data layers: a detailed topographic relief basemap, numerous dual-encoded bubbles (color for elevation trend, size for standard error), dashed sub-region boundaries, river and basin lines, ICESat glacier tracks, and extensive text annotations with statistical values. The dense clustering of bubbles in the western Himalaya region and the rich legend further increase perceptual demand."
v488_n7409_19_f1.png,"This is a highly complex oncoprint/genomic landscape visualization with dozens of patient columns and numerous rows encoding clinical variables, copy number alterations, and somatic mutations across multiple pathways. It uses a rich color palette (10+ distinct colors) to encode sex, age, histology, gains/losses, and mutation types simultaneously. The dense matrix of sparse colored cells, hierarchical row groupings, and extensive legend demand significant perceptual and cognitive effort to interpret."
v488_n7409_12_f4.png,"This phylogenetic timeline combines a branching cladogram with both solid and dashed lines, a detailed multi-level geological timescale with numerous period subdivisions, shaded gap regions, and an embedded fossil photograph. The moderate number of taxa (9 groups) and clean spatial layout prevent it from reaching high complexity, but the layering of temporal information, branching topology, mixed line styles, and multiple text labels create substantial perceptual demand."
VisJ.1541.1(2).png,"This finite element mesh visualization exhibits very high visual complexity due to thousands of densely packed triangular elements with varying sizes across the domain. The color mapping spans a continuous blue gradient representing scalar values from 0 to 18, and the mesh refinement varies significantly (much finer above the slot than below), adding to the intricate visual texture. The geometric cutout feature and the sheer density of mesh edges create a highly detailed, cognitively demanding image."
visMost573.png,"This sound segmentation map of Jerusalem features dozens of overlapping, semi-transparent concentric circle patterns in multiple colors representing different sound types and their combinations, layered over a street map with labeled landmarks. The extensive legend with 16 categories, dense clustering of elements (especially around the Old City), and numerous overlapping translucent shapes create high perceptual and cognitive demand, making it difficult to isolate individual data points."
VASTJ.1.7.png,"This visualization displays a highly intricate multi-scale network graph with numerous densely connected clusters containing hundreds of nodes and edges. Multiple zoom/detail panels expand selected regions, adding layered complexity. The use of color coding (red, orange, yellow, dark blue), varying cluster sizes, and overlapping edge structures creates substantial perceptual and cognitive demand."
vis734.png,"This visualization is extremely dense and complex, displaying Olympic medal data for numerous countries across many years in a matrix-like format. The sheer number of rows (countries) and columns (years) creates a very high information density, with color-coded bars (pink, magenta, blue, gray) varying in size and intensity. The dark background with bright neon colors and the tiny, barely readable text labels add to the perceptual complexity and cognitive demand required to interpret this chart."
VASTC.13.9.png,"This visualization is highly complex, combining multiple visual layers: a network/flow diagram with colored connections of varying thickness linking scatter-plot-like clusters on the left to numerous word clouds in the center, plus enlarged detail panels on the right. The dense overlapping text, multi-colored encoding for part-of-speech categories (11 in the legend), varying font sizes, and interweaving Sankey-like flows all contribute to significant perceptual and cognitive demand."
InfoVisC.65.5(2).png,"This is a highly complex network/graph visualization with hundreds of nodes and a very large number of interconnecting edges. The layout features multiple hierarchical fan-out structures with extremely dense edge crossings in several regions, making individual connections nearly impossible to trace. The monochrome rendering and lack of color coding further increase perceptual difficulty, though some white space on the right moderates the overall density slightly."
InfoVisJ.1149.6(1).png,"This is a highly complex multi-panel visualization with at least seven coordinated views (A-G) showing text collation data. It features dense matrix/heatmap grids with numerous small colored cells (green, red, blue, orange), extensive text annotations, and multiple visual encoding channels including color, position, and size. The sheer number of data points, overlapping labels, and varied panel layouts create significant perceptual and cognitive demand."
