filename,explanation
v483_n7391_8_f5.png,"This is a physics contour/heatmap plot of a dispersion relation with dual axes (both absolute and Fermi-normalized units), requiring specialized domain knowledge in condensed matter physics. The data density is substantial with many contour levels and a concentrated high-intensity band, while the color encoding spans a rich gradient from white to red across 12 discrete levels. The cognitive load is elevated due to the dual-axis interpretation, specialized notation (k_F, E_F), and the need to parse complex topological features in the contour structure."
v487_n7406_7_f3.png,"This scientific visualization overlays three simultaneous data encodings—a continuous rainbow color map for displacement magnitude, a dense vector arrow field for direction, and contour lines—all on a single spatial domain around a penetrating rod. The multi-layered encoding (visual_encoding ~0.75) combined with high data density and the domain-specific knowledge required to interpret displacement fields drive the complexity upward. The cluttered overlap of arrows and contour lines on the color field increases aesthetic disorder and cognitive load."
SciVisJ.1236.10.png,"This visualization presents a 9×6 grid of 54 small heatmap/correlation matrices, driving very high data_density. The domain_schema is demanding, requiring understanding of coded experimental conditions (E5U, E5W, E1U, E1W) and cross-comparison matrix structures. Cognitive_load is high due to the need to interpret and compare patterns across dozens of small panels with purple-green diverging color encoding. Despite minimal text annotations and a systematic grid layout, the sheer volume and density of panels make this a complex visualization."
SciVisJ.2926.1.png,"This is a highly complex 3D scientific visualization (likely computational fluid dynamics or astrophysical simulation) with extremely high data density, multiple overlaid visual encodings including vector glyphs, surface color mapping, and particle-like elements. The domain_schema and cognitive_load are very high as interpretation requires specialized knowledge, and the rich multi-color palette (blues, reds, yellows, greens) with dense overlapping elements contributes to visual complexity, despite minimal text annotation."
VisJ.1197.5(3).png,"This dense 3D block visualization scores very high on data_density and aesthetic_order due to hundreds of tightly packed, overlapping 3D blocks filling nearly the entire frame. Cognitive_load is high as the lack of any text, labels, or legend makes interpretation difficult, and the 3D perspective with heavy occlusion adds to domain_schema complexity. The monochromatic grayscale palette keeps color_symbol relatively low, which moderates the overall score."
VisC.503.6.png,"This is a simple bar chart with only 3 bars showing percent correct for a surface orientation task across three conditions. Data density is very low with just 3 data points and error bars. Visual encoding is basic (hatched bars with error bars), color usage is minimal (black/white hatching with red error bars), text annotation is sparse, and cognitive load is very low as the chart is immediately interpretable with a clean, uncluttered layout."
SciVisJ.980.12(2).png,"This 3D scientific visualization of flow topology features dense streamlines, multi-colored arrow glyphs, and 3D ellipsoidal surfaces at vortex cores, driving high domain_schema and visual_encoding scores. The cognitive_load is substantial due to the need to interpret 3D vector field structures and glyph semantics, while the near-absence of text annotations keeps that dimension very low but does not substantially reduce the overall complexity."
InfoVisJ.2699.12.png,"This dense network visualization contains hundreds of nodes and edges with significant overlap especially in the central region, driving high data_density and aesthetic_order scores. The cognitive_load is substantial as tracing connections and understanding community structure requires considerable effort. However, the color palette is limited (purple nodes, black edges, red annotations) and text annotations are minimal (only four SG labels), which moderate the overall score slightly."
InfoVisJ.2402.12(1).png,"This appears to be an extremely dense treemap visualization with hundreds of rectangular elements of varying sizes, becoming increasingly tiny and packed in the lower portions. Data density is very high with massive numbers of elements, and cognitive load is substantial due to the difficulty in parsing individual elements and understanding the hierarchical structure. Color usage is restrained (gray, green, cyan highlights) but the overall aesthetic is cluttered and overwhelming, especially in the densely packed lower rows."
InfoVisC.211.18.png,"This is a simple single-variable bar chart/histogram with approximately 18 black bars showing a right-skewed distribution. It uses monochrome encoding with no color variety, minimal text annotations (barely legible axis labels), and a very clean, uncluttered layout. The low data density, simple visual encoding, and minimal cognitive load all contribute to a very low complexity score."
whoJ44.png,"This is a clean, simple dual-line chart with only two series over 11 time points, resulting in very low data density and visual encoding complexity. The layout is well-organized with minimal clutter, two colors, and straightforward interpretation, keeping cognitive load and aesthetic disorder very low. Moderate text annotations (title, labels, source, endpoint values) add slight complexity but do not substantially elevate the overall score."
whoQ50_2.png,"This is a straightforward single-color sorted bar chart showing percentage changes across ~20 countries. Data density is moderate with many categories but only one variable, visual encoding is simple (uniform bars), and the single brown color scheme with clean layout keeps complexity low. The rotated country labels add some text density but the overall cognitive load remains minimal due to the intuitive sorted arrangement."
wsj340.png,"This is a clean, simple donut/pie chart with 6 categories showing India's electrical-power generation shares. Data density and visual encoding complexity are very low with a single standard chart type. While there is moderate text (title, descriptive paragraph, labels, source), the overall cognitive load is minimal and the layout is clean and well-organized with a restrained color palette."
InfoVisC.73.6.png,"This is a simple typographic demonstration showing repeated text along curved paths at diminishing scales, not a data visualization. Data density is negligible, visual encoding is minimal (text on curves with red endpoint markers), domain schema requires no specialized knowledge, and cognitive load is very low. The limited color palette (green text, red dots, black curves) and clean white background keep complexity minimal."
VisC.167.11.png,"This is a standard stacked bar chart with approximately 30 bars and 3 color-coded categories, resulting in moderate data density. The visual encoding is straightforward with a conventional stacked bar layout, clear legend, and gridlines. The domain is slightly technical (normalized isovalue, computation timing), but overall cognitive load remains low as the chart structure is familiar and well-organized with minimal clutter."
economist_daily_chart_153.png,"This is a clean stacked area chart with 3 categories over roughly 30 years, representing moderate data density. The visual encoding is standard but stacked areas add some interpretive complexity as reading individual layer values (especially the middle layer) requires subtraction. The layout is well-organized with minimal clutter, limited color palette of three blue/teal shades, and modest text annotations, keeping overall complexity relatively low."
VASTJ.2908.2.png,"This is a structured matrix-style visualization with 5 columns and 17 rows, yielding 85 cells encoded with three shades of blue plus gray. Data density is moderate with systematic but repetitive encoding. Domain schema is elevated due to specialized cognitive science terminology (sensemaking, gestalt, distributed cognition), and cognitive load is moderate as readers must cross-reference rows and columns while interpreting color-coded research focus levels. The orderly grid layout and limited color palette keep aesthetic clutter and visual encoding complexity relatively low."
InfoVisJ.1236.13.png,"This dual-map visualization of the Netherlands shows moderate-high complexity driven by the rich color palette (10+ distinct colors across both maps), the dual encoding approach (choropleth cartogram plus gridded tile map), and the cognitive load required to match and interpret both representations simultaneously. The grid map on the right contains hundreds of individually colored cells, contributing to data density and visual complexity, though the lack of legends, titles, or extensive text annotations keeps overall complexity from being higher."
VisJ.1949.18(3).png,"This visualization displays a grid of approximately 50+ 3D glyphs on a black background, each varying in orientation, size, and shape, creating substantial data density and complex visual encoding. The domain_schema and cognitive_load scores are high due to the specialized 3D glyph representation requiring domain knowledge to interpret, with no text annotations, labels, or legends to aid comprehension. The color palette is limited (orange, green, dark tones) but the 3D symbolic complexity compensates."
InfoVisJ.1558.9.png,"This glyph-based visualization shows numerous elliptical marks encoding multiple dimensions (position, orientation, size, color intensity), contributing to moderate visual_encoding and domain_schema complexity as it likely represents tensor or directional data requiring specialized knowledge. The central region has notable clustering and overlap increasing aesthetic_order demands, while the zoom/detail view with blue dashed selection rectangles adds interpretive layers to cognitive_load. Minimal text annotation keeps that dimension low, but the multi-variate glyph encoding and spatial distribution drive the overall complexity to a moderate level."
SciVisJ.822.18.png,"This is a simple multi-panel heatmap with three stacked panels (1999, 2003, 2005), each showing a 5×~20 grid with a sequential blue color scale. Data density is modest, visual encoding is limited to a single color channel on a grid, and text annotation is minimal (only row numbers 2-6 and year labels). The clean, well-organized layout and straightforward interpretation keep cognitive load and aesthetic clutter low."
InfoVisJ.349.1.png,"This orthogonal network/circuit diagram contains dozens of nodes (circles and rectangles) with complex interconnecting lines, driving moderate data_density and cognitive_load due to edge crossings and branching paths. Domain_schema is elevated as it appears to be a technical schematic requiring specialized knowledge. However, the near-complete absence of text, the monochrome grayscale palette, and the use of only two symbol types keep text_annotation and color_symbol very low, tempering the overall score."
VASTJ.422.7.png,"This multi-user event timeline displays moderate complexity with 11 user rows and approximately 60-80 data points encoded using 5 colors and 2 shape types across 7 categories. The visual encoding variety (color, shape, position along time axis) and moderate data density are the primary complexity drivers. The layout is reasonably well-organized with clear horizontal rows, keeping aesthetic disorder and cognitive load at moderate levels."
VASTJ.2012.9(2).png,"This multi-component visualization combines a temporal stream graph with two dense word clouds, small pie charts, and color-coded categories, driving up data_density and visual_encoding significantly. The heavy text content in the word clouds (with size-encoded terms), multiple overlapping streams in the timeline, and the need to integrate information across different visual representations contribute to high cognitive_load and aesthetic clutter."
v488_n7412_9_f1.png,"This is a multi-encoding geoscientific map overlaying sized and colored circles (encoding elevation difference trends and standard errors) on a topographic relief map of the Himalayas. The high domain_schema (glaciology, ICESat data, regional abbreviations) and visual_encoding complexity (diverging color scale, proportional symbols, multiple line types, geographic base) are the primary drivers. The western portion shows moderate clutter with overlapping circles and annotations, contributing to aesthetic disorder and cognitive load."
v488_n7409_19_f1.png,"This is a genomic oncoprint-style visualization with very high domain complexity (cancer genomics, copy number alterations, somatic mutations across multiple signaling pathways), dense data encoding across dozens of patient samples and ~25+ genomic features, and a rich multi-color encoding scheme differentiating gains, losses, mutation types, clinical variables, and subtypes. The cognitive load is substantial, requiring integration of multiple data types and specialized biological knowledge."
v488_n7409_12_f4.png,"This phylogenetic timeline combines a branching tree topology with a detailed geological timescale, requiring moderate domain knowledge in paleontology/entomology (domain_schema is a key driver). The visual encoding uses multiple mark types (solid/dashed lines, shaded regions, an embedded fossil photograph, range bars), and the cognitive load is moderate as viewers must integrate evolutionary relationships with temporal positioning. However, the color palette is restrained and the overall layout is relatively well-organized, keeping aesthetic_order and color_symbol moderate-low."
visMost573.png,"This sound segmentation map of Jerusalem features numerous overlapping semi-transparent concentric circles encoding different sound types across a geographic layout, driving high data_density and visual_encoding scores. The extensive legend with 11+ sound categories, multi-color symbol system with transparency blending, and the need to cross-reference spatial patterns with the key contribute to elevated cognitive_load and color_symbol complexity."
VisJ.1541.1(2).png,"This finite element mesh visualization has extremely high data_density with thousands of triangular elements filling the domain, and high aesthetic_order clutter from the dense mesh tessellation. The domain_schema requires specialized engineering/simulation knowledge, and cognitive_load is elevated due to interpreting the mesh-based scalar field. However, the color encoding is a simple single-hue blue gradient and text annotations are minimal, which moderate the overall score slightly."
VASTJ.1.7.png,"This multi-scale network visualization features extremely dense graph clusters with hundreds of nodes and heavily overlapping edges, driving high data_density and aesthetic_order scores. The visual encoding is complex with node-link diagrams at multiple zoom levels, color-coded chains (red-orange-yellow gradients), dashed selection circles, and gray triangular zoom-lens metaphors connecting overview to detail views. Domain knowledge of graph theory and multi-scale visualization is required, contributing to high cognitive_load, though the near-complete absence of text annotations slightly moderates the overall score."
InfoVisJ.1149.6(1).png,"This is an extremely dense multi-view visualization system with at least 7 coordinated panels (labeled A through G), including a base text view, overview, page view, line view, and word view. The data density is very high with hundreds of small colored cells/marks across matrix-like displays. The domain schema requires specialized knowledge of text collation/variant analysis, and the cognitive load is very high due to the need to cross-reference multiple coordinated views with different encoding schemes and dense color-coded matrices."
vis734.png,"This is an extremely data-dense infographic with 100+ country rows spanning decades of Olympic history, creating a massive matrix of colored bars. The high data_density, extensive text_annotation (numerous country names, year labels, title/legend), and overwhelming aesthetic_order with densely packed pink/magenta, blue/cyan, and gray bars on a dark background all contribute to very high cognitive_load. The visualization requires significant effort to parse individual data points and comprehend patterns across the complex layout."
VASTC.13.9.png,"This visualization combines multiple complex encodings including word clouds with size-encoded frequency, color-coded parts of speech, flow connections with varying thickness, and small matrix representations on the left—all requiring NLP domain knowledge. The high data_density from numerous words across multiple clusters, the dense overlapping connecting lines in the center, and the significant cognitive_load needed to track relationships between cluster representations and their enlarged word cloud panels on the right all drive the score upward."
InfoVisC.65.5(2).png,"This is a dense hierarchical network/graph visualization with hundreds of nodes and extensively overlapping edges, driving high data_density and cognitive_load. The monochrome palette and absence of text/labels keep color_symbol and text_annotation very low, but the extreme edge crossings and visual clutter in central regions, combined with the structural complexity requiring graph domain knowledge, push aesthetic_order and domain_schema scores high, resulting in substantial overall complexity."
