filename,explanation
wsj603.png,"This is a dual-line time series chart with two clearly labeled series (10-year Treasury note and 10-year TIPS) spanning 2009-2012. The complexity is moderate due to the dense, jagged line data with high-frequency fluctuations, multiple colored annotation callouts (spread indicators, endpoint values), a shaded area highlighting the spread, and a substantial subtitle/description. However, the overall layout is a single-panel chart with only two variables and a straightforward temporal axis, keeping it from being highly complex."
v483_n7391_8_f5.png,"This is a filled contour plot with moderate complexity. It features dual axes on both x (k and k/k_F) and y (E in meV and E/E_F), a detailed color legend with 12 discrete levels, multiple contour lines creating intricate shapes, and overlaid cyan boundary lines. The domain-specific physics content (dispersion relation) requires specialized knowledge to interpret. However, it is a single-panel visualization with a relatively clean layout, which keeps it from scoring higher."
VisJ.1499.8.png,"This visualization shows two side-by-side 3D renderings of a heart model (Case 4) with color-mapped surfaces using an orange-yellow gradient, wireframe mesh overlays, and orientation cubes. The right panel adds numerous diamond-shaped glyph markers scattered across the surface, increasing its complexity. The 3D nature requires domain knowledge (cardiac imaging), and the combination of color mapping, mesh lines, and symbols on curved surfaces adds moderate perceptual demand, though the overall layout with just two panels and minimal text keeps it from being extremely complex."
v487_n7406_7_f3.png,"This visualization combines multiple encoding layers: a continuous color-mapped heatmap (rainbow scale for Δz displacement), overlaid vector field arrows showing displacement directions, and contour lines delineating regions of equal displacement. The color range spans the full spectrum from red to purple, adding to visual richness. The data density is high with hundreds of arrows and complex contour patterns, particularly in the lower portions. The domain is specialized (geomechanics/soil displacement around a rod), requiring some domain knowledge to interpret. While the layout is a single panel with clear axes and colorbar, the layering of three visual encoding types creates substantial perceptual and cognitive demand."
SciVisJ.2926.1.png,"This is a highly detailed 3D scientific visualization (likely a fluid dynamics or astrophysical simulation) with extreme data density, featuring swirling patterns, numerous glyphs/arrows, and multiple color encodings (blue, red, yellow, green) overlaid on a dark background. The visual clutter is substantial with many overlapping elements, and the specialized domain knowledge required to interpret the visualization adds to cognitive load. However, it is a single view without text annotations or legends, which slightly reduces the complexity compared to multi-panel dashboards."
SciVisJ.1236.10.png,"This is a dense multi-panel grid of approximately 54 small heatmap matrices arranged in a 6×9 layout, each showing different correlation or similarity patterns with purple and green color encodings. The high data density, repetitive but varying patterns across many panels, and the need to compare across multiple conditions (labeled with coded identifiers like E5U, E5W, E1U, E1W) create substantial cognitive load. The specialized domain notation and matrix-based schema further increase interpretive difficulty."
VisJ.1197.5(3).png,"This is an extremely dense 3D treemap or city-scape visualization with hundreds of rectangular blocks of varying heights and sizes packed tightly together. The data density and visual clutter are very high, with overlapping 3D elements creating significant occlusion. The grayscale rendering without labels, legends, or axes makes interpretation cognitively demanding, requiring specialized domain knowledge to decode the schema. The sheer number of elements and the 3D perspective create high perceptual load, though the lack of color variety and text slightly reduces complexity compared to the most extreme multi-panel dashboards."
SciVisJ.980.12(2).png,"This 3D flow visualization features multiple vortex structures with streamlines, colored glyphs/arrows, and 3D isosurfaces within a transparent bounding box. The dense overlapping streamlines, variety of colors (red, blue, green, yellow), multiple symbol types (arrows, ellipsoids), and 3D spatial layout all contribute to significant perceptual complexity. The lack of text labels or axes reduces semantic load, but the specialized domain knowledge required (fluid dynamics) and the cognitive effort to parse the overlapping 3D structures push the complexity higher."
VisC.503.6.png,"This is a simple bar chart with only 3 bars, minimal text (title, axis label, and 3 category labels), and a single hatching pattern. The color palette is essentially monochrome with small red error bars. The layout is clean and spacious with very low data density and immediate interpretability, making it one of the simplest visualization types."
InfoVisJ.2699.12.png,"This is a dense network graph with hundreds of nodes and edges spread across the entire canvas. The high data density with numerous overlapping edges and clusters creates significant visual clutter. While the color encoding is relatively simple (purple nodes with pink halos, black edges, and red annotation circles for SG1-SG4), the sheer volume of interconnected elements, varying node sizes, and complex network topology demand substantial cognitive effort to parse. The annotations help orient the viewer but the overall layout remains visually overwhelming."
InfoVisJ.2402.12(1).png,"This visualization is extremely dense with a massive number of small rectangular elements packed tightly together in a treemap-like structure. The data density is very high with hundreds of elements of varying sizes creating significant visual clutter. While the color palette is limited (gray, green, cyan), the sheer volume of elements, their varying sizes, the lack of readable text labels, and the complex hierarchical spatial layout create high cognitive load. The image requires specialized domain knowledge to interpret and offers very low immediacy of understanding."
whoQ50_2.png,"This is a single bar chart with approximately 20 bars showing percentage change across countries. While the number of bars is moderate and the rotated country labels add some text density, the visual encoding is straightforward (single color, single variable), the layout is clean with ample white space, and the chart type is immediately interpretable. The text labels are somewhat dense due to long country names at angles, which adds modest complexity beyond a minimal bar chart."
InfoVisC.211.18.png,"This is a simple bar chart (histogram) showing a right-skewed distribution with approximately 18 bars. It uses a single color (black), has minimal text with partially illegible axis labels, and a straightforward layout. The data density is low, the visual encoding is basic, and the cognitive load required to interpret it is minimal, placing it at the low end of the complexity scale."
InfoVisC.73.6.png,"This image shows repeated text 'IEEE Information Visualization 2005' arranged along curved paths at decreasing sizes, with red dots marking endpoints. It has minimal data density, no actual data encoding, and a simple visual structure. The text repetition and curved layout add slight complexity, but overall the image is more of a typographic demonstration than a data visualization, keeping complexity low."
wsj340.png,"This is a simple donut/pie chart with 6 segments showing India's electrical power generation by source. The chart has clear, well-separated segments with direct labels and percentages, a clean color palette of about 5 distinct colors, and a modest amount of text including a title, subtitle, and source attribution. The layout is uncluttered with ample whitespace, making it immediately interpretable with minimal cognitive load."
whoJ44.png,"This is a simple dual-line chart with only two clearly distinguished lines (Total ODA and General budget support), minimal data points across 11 years, and a clean layout. The text elements include a descriptive title, axis labels, legend, annotations for endpoint values, and a source citation, but these are well-organized and not cluttered. The color scheme uses just two shades of blue, and the overall cognitive load is low as the message is immediately interpretable."
VisC.167.11.png,"This is a stacked bar chart with 30 bars across the x-axis, each composed of three color-encoded segments (Index search, Label regions, Build geometry). The data density is moderate with a reasonable number of bars and three categories, and the legend and axis labels are clear. The color encoding uses three distinct colors which are easy to differentiate, but the number of bars and the stacked nature add some cognitive load for precise value extraction. Overall it's a standard stacked bar chart with moderate complexity."
VASTJ.2908.2.png,"This visualization is a multi-column heatmap/matrix with 5 columns and 17 rows, encoding three levels of research focus (high, medium, low) using three shades of blue. The data density is moderate with many cells to process, and the extensive row labels on the left add significant text content. The cognitive load is elevated because the viewer must cross-reference rows and columns while distinguishing between similar blue shades, though the overall layout is clean and well-organized without clutter or overlap."
InfoVisJ.1236.13.png,"This visualization presents two side-by-side map representations of the Netherlands — a choropleth/cartogram on the left with numbered regions and color-coded provinces, and a gridded/tile map on the right with corresponding colors. The color palette is extensive with many distinct hues (greens, browns, yellows, reds, blues, oranges), driving up color complexity. The data density is moderate-to-high with numerous labeled regions on the left and hundreds of small colored grid cells on the right. The dual-view layout, combined with the need to mentally map between the two representations and decode the color scheme without a legend, increases cognitive load significantly."
InfoVisJ.1558.9.png,"This visualization displays numerous elliptical glyphs scattered across a 2D space with varying orientations, sizes, and color intensities mapped to a continuous scale (1.10–4.96). The data density is moderate with many overlapping elements in the central region, and the use of oriented ellipses as glyphs adds encoding complexity requiring domain knowledge to interpret. The blue dashed selection/zoom boxes add an additional layer of interaction detail, and the color gradient combined with glyph shape/orientation creates multi-dimensional encoding that increases cognitive load."
economist_daily_chart_153.png,"This is a stacked area chart with three categories spanning about 30 years of data. The visual encoding is moderately complex due to the overlapping stacked areas with jagged peaks making it somewhat difficult to parse individual category values. The color palette uses three shades of blue/teal which are distinguishable but similar, and the text elements (title, subtitle, legend, axis labels, source) are clean and well-organized. The overall layout is straightforward with moderate data density, placing it in the lower-middle range of complexity."
SciVisJ.822.18.png,"This visualization consists of three similar heatmap panels for years 1999, 2003, and 2005, each with 5 rows (labeled 2-6) and a grid of cells colored in shades of blue. The layout is repetitive and structurally simple, with minimal text (just year labels and row numbers). The color encoding uses a single blue sequential palette, and there is no legend, axis labels for the x-axis, or annotations. While the multi-panel layout adds some complexity, the overall design is clean and straightforward with low cognitive load."
VisJ.1949.18(3).png,"This visualization displays a grid of approximately 60+ small 3D glyph-like objects arranged in rows and columns against a black background. The high data density with many repeated but subtly varying elements creates significant visual complexity. The 3D rendering with color encoding (orange, green, dark tones) and the specialized domain schema (likely scientific visualization of directional or volumetric data) require domain knowledge to interpret. However, the absence of any text, labels, or axes, and the relatively uniform repetitive pattern somewhat reduce complexity compared to a fully annotated multi-panel dashboard."
InfoVisJ.349.1.png,"This is a complex network/graph diagram with numerous nodes (circles and squares) connected by orthogonal edges that span across the entire image. The layout features many crossing lines and interconnected paths, creating moderate visual clutter. While the monochromatic color scheme and absence of text labels reduce some complexity, the high number of elements, edge crossings, and the need to trace connections across large distances significantly increase cognitive load and perceptual demand. The specialized schema (likely a circuit or hierarchical graph) also requires domain knowledge to interpret."
VASTJ.422.7.png,"This timeline visualization displays 11 users along the y-axis with events plotted over time on the x-axis, using multiple color-coded categories (blue, orange, red, black, yellow) and two symbol types (circles and triangles). The data density is moderate with numerous overlapping points, especially for users with many events clustered in early time periods. The legend with 7 categories and the need to distinguish both color and shape encodings simultaneously increases cognitive load, pushing complexity above a standard chart but below a dense multi-panel dashboard."
VASTJ.2012.9(2).png,"This visualization combines multiple visual elements: a temporal stream/flow chart at the top showing topic evolution over time with overlapping colored bands, and two large word clouds at the bottom with varying font sizes and colors. The text density is very high with dozens of words in each word cloud, and the top portion features multiple overlapping streams with labels. The combination of different visualization types (streamgraph + word clouds + pie charts + timeline), extensive text annotations, color encoding for categories (green, red, gray, blue), and the overall information density creates substantial cognitive load and visual complexity."
v488_n7412_9_f1.png,"This is a geospatial visualization with high complexity driven by multiple overlapping encoding channels: color-coded circles (diverging color scale for elevation difference trends), size-coded circles (standard error), geographic features (rivers, basins, borders), terrain shading in the background, dashed sub-region boundaries, dotted ICESat glacier tracks, and numerous text annotations with statistical values. The data density is high with many overlapping symbols especially in the western Himalaya region, and the legend requires understanding of multiple simultaneous encodings. The domain-specific content (glaciology/remote sensing) adds to the cognitive load."
v488_n7409_12_f4.png,"This phylogenetic/stratigraphic chart combines a cladogram with a geological timescale, requiring domain-specific knowledge to interpret. The text density is moderate with numerous geological period labels along the bottom axis (rotated text) and taxon names on the right. The visual encoding includes branching lines (both solid and dashed), shaded temporal zones (Romer's gap, Hexapoda gap), an embedded fossil photograph, and a detailed stratigraphic column with multiple hierarchical subdivisions. While the color palette is restrained (cyan lines, gray shading), the combination of multiple encoding types and specialized schema elevates the complexity."
v488_n7409_19_f1.png,"This is a complex multi-row genomic heatmap/oncoplot displaying numerous variables across many patient samples. It features high data density with dozens of rows (clinical variables, copy number alterations, somatic mutations across multiple pathways) and approximately 60+ patient columns. The color encoding is rich, using at least 10 distinct colors for different categories (sex, age, histology, gains, losses, mutation types), and the legend at the bottom is extensive. The cognitive load is high due to the need to cross-reference multiple data types, understand domain-specific genomic terminology, and parse the sparse but information-rich matrix layout."
VisJ.1541.1(2).png,"This visualization is a finite element mesh or computational fluid dynamics result rendered with a dense triangular mesh colored by a scalar field (0-18 range). The data density is extremely high with thousands of triangular elements creating a visually cluttered, intricate pattern. The color encoding uses a single blue gradient which is relatively simple, but the mesh density varies significantly across the domain (finer near the central structure, coarser below), adding perceptual complexity. The schema requires domain knowledge to interpret (likely a simulation result), and the cognitive load is elevated due to the difficulty of extracting meaningful patterns from the dense tessellation."
visMost573.png,"This visualization is a complex thematic map of Jerusalem showing sound segmentation with multiple overlapping translucent circular elements representing different sound types (police sirens, ambulance sirens, church bells, Mu'athin Adhan, ceremonial sirens) and their combinations. The extensive legend with 16 distinct categories of individual sounds and sound combinations, combined with the dense overlapping of colored circles across the map creating visual clutter, drives complexity high. The color encoding uses subtle, overlapping translucent hues that are difficult to distinguish, and the map includes street labels, landmark annotations, and a lengthy text description, all contributing to significant cognitive load."
vis734.png,"This is an extremely dense infographic showing Olympic medal data across many countries and many years. The data density is very high with hundreds of colored bars spanning a large matrix of countries (rows) and time periods (columns). The text is very small and barely legible, with numerous country labels on the left axis and year labels across the top. The color encoding uses multiple hues (pink, magenta, blue, cyan, gray) on a dark background, adding to the visual complexity. The cognitive load is substantial as interpreting any individual data point requires cross-referencing row and column positions while distinguishing subtle color variations."
VASTJ.1.7.png,"This visualization displays a complex network/graph structure with multiple dense clusters shown at different scales via zoom-in callouts. The data density is high, with numerous nodes and edges creating visually cluttered network balls, and the edge crossings within the dense clusters make individual elements nearly indistinguishable. The multi-scale representation with dashed blue circles linking to expanded views adds structural complexity, while the color encoding (red, orange, yellow gradients for the chain elements, dark blue/black for cluster nodes) adds another layer of visual information. The cognitive load is significant as interpreting the hierarchical network structure and the relationship between the zoomed views requires substantial effort."
VASTC.13.9.png,"This visualization is highly complex, featuring multiple coordinated views with word clouds of varying sizes on both sides connected by a dense network of colored lines/links in the center. The color encoding uses 10+ categories (parts of speech), there is substantial text density with many overlapping words at different font sizes, and the connecting lines create significant visual clutter. The combination of categorical color encoding, size encoding for word frequency, spatial clustering on the left axis, and the intricate link structure demands high cognitive load to interpret."
InfoVisC.65.5(2).png,"This is a dense network/graph visualization with hundreds of nodes and edges, many of which overlap and cross each other extensively, creating significant visual clutter. The monochrome color scheme (black on white) reduces color complexity but the sheer density of interconnected edges, particularly in the central region, creates high perceptual and cognitive load. The hierarchical tree-like structures combined with long-range curved edges make it very difficult to trace individual connections, demanding substantial cognitive effort to interpret."
InfoVisJ.1149.6(1).png,"This is an extremely dense multi-view visualization system with at least 7 coordinated panels (labeled A through G), including a base text view, overview, page view, line view, and word view. The data density is very high with numerous small colored rectangles, grid patterns, and text elements throughout. The visualization requires significant domain knowledge to interpret, uses multiple color encodings (green, red, blue, orange), and the overall layout is crowded with overlapping elements and small, barely legible text, creating very high cognitive load."
