filename,explanation
VisJ.1515.12.png,"This visualization shows concentric circular rings with a limited color palette of dark green, olive, and dark red/maroon. While the concentric pattern has some visual intricacy, there is no text, no axes, no labels, and no data annotations whatsoever. The domain_schema requires some specialized knowledge to interpret (possibly an interference pattern, diffraction rings, or scientific field visualization), but the data_density is low with a simple repeating pattern. The color_symbol dimension is moderate with smooth gradient transitions between a few colors. The cognitive_load is moderate as the meaning is ambiguous without context, but the visual encoding itself is straightforward concentric rings."
v483_n7391_8_f5.png,"This is a filled contour plot showing energy-momentum dispersion with moderate complexity. The domain_schema is high as it requires specialized physics knowledge (Fermi energy, wavevector space, dynamic structure factor). The color_symbol dimension is moderate with a sequential yellow-orange-red colormap encoding about 12 discrete levels. The visual_encoding is moderately complex with dual axes on both x (k and k/k_F) and y (E and E/E_F), contour lines overlaid on filled regions, and additional cyan boundary lines. Data density is moderate — the contour structure shows rich features but within a single panel. Text annotation is modest with axis labels and legend values. The cognitive load is elevated due to the dual-axis system and domain-specific interpretation required."
VisJ.1499.8.png,"This visualization shows two 3D cardiac surface renderings (perfusion and motion scenarios) with color-mapped surfaces using a yellow-to-orange gradient, wireframe mesh overlays, and glyph symbols on the right panel. The domain_schema is high as it requires specialized medical/cardiac imaging knowledge and involves 3D surface representations. The visual_encoding is moderately complex with color mapping, 3D mesh, and diamond-shaped glyphs encoding additional data. However, data_density is moderate (two panels, limited text), text_annotation is low (only two captions), and the color palette is relatively simple (single gradient). The cognitive load is elevated due to the specialized domain and multi-encoding approach."
v487_n7406_7_f3.png,"This visualization combines multiple encoding channels: a continuous color field (heatmap) representing displacement Δz, vector arrows showing displacement direction and magnitude, and contour lines overlaid on top. The data density is high with hundreds of arrows and a rich color gradient spanning the full spectrum from red to purple. The domain schema requires specialized knowledge of geomechanics or material deformation around a rod penetration. The layering of three visual encodings (color field, arrows, contours) on a single plot creates significant cognitive load and visual clutter, driving the score into the upper-moderate range."
SciVisJ.1236.10.png,"This is a dense multi-panel matrix visualization with 54 small heatmap panels arranged in a 6×9 grid. The high data_density comes from the sheer number of panels, each containing a detailed matrix/heatmap with fine-grained pixel-level patterns. The domain_schema is high as it requires specialized knowledge to interpret the paired condition labels (E5U, E5W, E1U, E1W combinations) and the correlation/similarity matrix patterns. The color_symbol dimension uses a diverging purple-green color scheme with varying intensities. The cognitive_load is substantial due to the need to compare patterns across many small multiples and understand the systematic relationships between conditions. The text_annotation is relatively low with only column headers, keeping that dimension moderate."
SciVisJ.2926.1.png,"This is a highly complex scientific visualization, likely depicting fluid dynamics or astrophysical simulation data (e.g., a vortex or galaxy simulation). The data_density is very high with thousands of glyphs, particles, and surface elements densely packed. The visual_encoding is complex, combining 3D volume rendering, color mapping, vector glyphs (arrows/lines), and surface textures simultaneously. The color_symbol dimension is rich with blues, reds, oranges, yellows, and greens encoding different data values. The domain_schema demands specialized knowledge to interpret the 3D scientific visualization. However, text_annotation is minimal (just label '(a)'), and there are no axes, legends, or structured layout elements, which slightly reduces the overall complexity. The aesthetic_order is high (cluttered) due to overlapping elements, and cognitive_load is substantial given the abstract scientific content."
InfoVisJ.2699.12.png,"This is a dense network graph with hundreds of nodes and edges spread across the entire canvas, driving high data_density and aesthetic_order (clutter) scores. The visual encoding involves node-link diagrams with varying node sizes (pink halos indicating degree or importance) and numerous overlapping edges, creating significant perceptual complexity. The domain_schema score is elevated as network graphs require specialized knowledge to interpret, and the four annotated subgroups (SG1-SG4) with red circles add interpretive layers. Cognitive load is high due to the sheer density of interconnected components and the need to distinguish clusters and structural patterns within the tangled layout."
VisJ.1197.5(3).png,"This is an extremely dense 3D treemap or city-scape visualization with hundreds of overlapping rectangular blocks of varying heights rendered in grayscale. The data_density is very high with massive numbers of elements packed tightly together. The visual_encoding is complex due to the 3D perspective projection with height, area, and shading all encoding data dimensions. The domain_schema scores high as this requires understanding of 3D spatial layouts and hierarchical data structures. The aesthetic_order is very cluttered with heavy overlap and occlusion throughout. However, the lack of any text annotations, labels, legends, or color variety (purely grayscale) moderates the overall score somewhat."
SciVisJ.980.12(2).png,"This is a 3D scientific visualization showing flow fields with streamlines, glyphs (arrows/cones), and 3D isosurfaces within a transparent bounding box. The domain_schema is high due to the 3D perspective, specialized fluid dynamics or vector field representation, and abstract scientific content requiring domain expertise. The visual_encoding is complex with multiple encoding types—streamlines, colored directional glyphs, and 3D surfaces—all overlapping in space. The color_symbol dimension is moderately high with multiple colors (red, blue, green, yellow, dark green) encoding different features. While there is virtually no text_annotation, the data_density and cognitive_load are substantial due to the overlapping streamlines, numerous scattered glyphs, and the need to mentally parse 3D spatial relationships."
VisC.503.6.png,"This is a simple bar chart with only 3 bars showing percent correct for three conditions in a Surface Orientation Task. The data density is very low with just 3 data points, the visual encoding is basic (hatched bars with error bars), and the color usage is minimal (black/white hatching with small red error bars). Text annotation is sparse with just a title, axis label, and three category labels. The cognitive load is very low as the chart is immediately interpretable."
InfoVisJ.2402.12(1).png,"This visualization exhibits extremely high data density with hundreds of small rectangular elements packed tightly across the entire canvas, creating a treemap-like structure. The visual encoding is complex with varying sizes of nested rectangles and multiple hierarchical levels. The color scheme uses green, cyan, and gray tones to differentiate categories, and the sheer volume of elements creates significant visual clutter and aesthetic disorder. Domain schema complexity is high as interpreting this hierarchical space-filling layout requires specialized knowledge. Cognitive load is very high due to the overwhelming number of elements and the difficulty of parsing individual data points from the dense arrangement."
InfoVisC.211.18.png,"This is a simple bar chart (histogram) showing a right-skewed distribution with approximately 18 bars. It uses a single color (black), minimal text annotations (partially illegible axis labels), and a straightforward visual encoding. The data density is low, there is no legend or color variety, and the cognitive load is minimal as the pattern is immediately recognizable as a frequency distribution. This is among the simplest visualization types."
whoQ50_2.png,"This is a single bar chart showing percentage change across ~20 countries. The data density is moderate with about 20 bars but a single variable. The visual encoding is straightforward (simple bars with positive/negative values). Text annotation is moderate with rotated country labels along the x-axis. The color scheme is monochromatic (single brown/orange), the layout is clean and well-ordered, and cognitive load is low as the chart is easy to interpret. The moderate number of categories and rotated labels push it slightly above the simplest bar charts."
whoJ44.png,"This is a simple dual-line chart with only two data series over 11 time points, minimal visual encoding complexity, and a clean, well-organized layout. The text annotations are moderate with a title, axis labels, legend, source, and two endpoint value callouts, but the overall data density is low. The color scheme uses just two shades of blue, and the cognitive load is minimal as the chart communicates a straightforward trend comparison."
wsj340.png,"This is a simple donut/pie chart with only 6 categories, minimal visual encoding complexity, and a clean, well-organized layout. The text annotations are moderate with a title, subtitle, category labels with percentages, and a source line, but the overall data density is low. The color palette uses just a few distinct colors (orange, blue, yellow, gray) and the cognitive load is minimal as pie charts are universally understood."
InfoVisC.73.6.png,"This image shows repeated text 'IEEE Information Visualization 2005' at decreasing sizes along curved paths with red dot endpoints. It has low data density with no actual data being visualized, minimal visual encoding complexity (just text along curves), moderate text annotation volume but repetitive content, low domain schema requirements, minimal color variety (just green text, red dots, black curves on white), relatively clean layout despite the curved text, and low cognitive load as the pattern is immediately recognizable and repetitive."
VisC.167.11.png,"This is a stacked bar chart with 30 bars across the x-axis, three color-encoded categories (Index search, Label regions, Build geometry), and standard axis labels and legend. The data density is moderate with ~30 bars each decomposed into 3 segments, and the visual encoding uses stacked bars with three distinct colors. The text annotation is minimal (axis labels, legend, title elements), and the domain is relatively straightforward (performance timing data). The layout is clean and well-organized, keeping aesthetic clutter low, though the number of bars and stacked segments adds moderate complexity."
VASTJ.2908.2.png,"This visualization is a multi-column matrix/heatmap-style chart with 17 rows and 5 columns, encoding research focus levels (high/medium/low) using three shades of blue. The data_density is moderate-to-high with 85 cells of categorical data. The text_annotation is substantial with 17 row labels and 5 column headers, plus a legend. The domain_schema is moderately complex, requiring understanding of cognitive science research domains. The color_symbol dimension uses a three-level sequential color scheme applied consistently. The aesthetic_order shows a clean grid layout but the density of information across many rows and columns creates moderate visual load. The cognitive_load is moderate as readers must cross-reference rows and columns while interpreting color-coded levels across multiple categories."
economist_daily_chart_153.png,"This is a stacked area chart with three categories over a ~30-year time span. The data density is moderate with overlapping area layers creating some visual complexity, but the chart uses only three muted blue/teal color tones and has a clean layout. Text annotations are minimal (title, subtitle, legend, axis labels, source), and the domain is straightforward requiring no specialized knowledge. The stacked areas with their jagged peaks add some cognitive load in decomposing individual category contributions, but overall this is a standard, well-organized single-panel visualization."
InfoVisJ.1236.13.png,"This visualization features two side-by-side map representations of the Netherlands with high data density — a cartogram on the left with numerous labeled regions (20+ areas with numeric values) and a gridded/tile map on the right. The color_symbol dimension is high, with a wide variety of distinct colors (greens, reds, browns, yellows, blues, oranges) used across many regions. The visual_encoding is complex with two different spatial representations of the same geographic data requiring comparison. The domain_schema requires geographic/cartographic knowledge to interpret the relationship between the two map forms. The cognitive_load is elevated as the viewer must mentally map between the two representations and decode the color-to-region correspondence without an explicit legend."
InfoVisJ.1558.9.png,"This visualization displays a moderate-to-high level of complexity. The data density is moderate with numerous elliptical glyphs scattered across the space, many overlapping in the central region. The visual encoding is relatively complex, using ellipse orientation, size, and color intensity to represent multiple data dimensions, along with a detail-on-demand zoom feature (blue dashed rectangle). The domain schema requires some specialized knowledge to interpret the glyph-based representation, likely from a scientific or analytical domain. The color scheme uses a single gradient (red-to-dark) but the variety of glyph orientations and sizes adds to the color_symbol complexity. The layout has moderate clutter in the central area with overlapping elements, though the overall space is not fully saturated."
InfoVisJ.349.1.png,"This is a complex network/graph diagram with numerous nodes (circles and squares) connected by orthogonal edges spanning the entire canvas. The data_density is high with many interconnected elements, and the visual_encoding is moderately complex with two node types and extensive edge routing. The domain_schema scores high as this appears to be a specialized circuit or hierarchical graph requiring domain knowledge to interpret. However, the lack of text annotations, color variety (monochrome grayscale only), and the relatively orderly orthogonal layout moderate the overall score somewhat. The cognitive_load is substantial due to the need to trace connections across the diagram."
SciVisJ.822.18.png,"This visualization shows three small-multiple heatmap panels for years 1999, 2003, and 2005, each with 5 rows (labeled 2-6) and a grid of cells colored in shades of blue. The data density is low-moderate with a simple grid structure repeated three times. The visual encoding is straightforward (color intensity on a grid), the text annotation is minimal (just year labels and row numbers), and the color scheme uses a single-hue sequential palette. The domain schema is relatively simple, and cognitive load is low as the pattern is easy to interpret. The repetitive structure across panels adds slight complexity but overall this remains a clean, simple visualization."
VisJ.1949.18(3).png,"This visualization displays a grid of approximately 60+ small 3D glyph-like objects arranged in rows and columns against a black background. The data_density is moderate-to-high due to the large number of repeated elements. The domain_schema scores high as these appear to be specialized scientific visualizations (possibly magnetohydrodynamic or astrophysical simulations) requiring domain expertise to interpret. The visual_encoding is moderately complex with 3D rendered glyphs using color (orange, green, blue) and orientation/shape variations to encode data. However, the lack of any text_annotation (no labels, axes, titles, or legends) keeps that dimension very low. The color_symbol dimension is moderate with a consistent but limited palette. The repetitive grid layout provides some aesthetic_order but the variations between glyphs and the density of elements add cognitive_load for interpretation."
VASTJ.422.7.png,"This timeline visualization shows moderate complexity with 11 user rows, each containing multiple colored data points along a time axis. The color_symbol dimension is notable with 5 distinct colors and 2 symbol types (circles and triangles) encoding 7 different categories. Data density is moderate with numerous overlapping marks across the rows. The cognitive load is moderate—interpreting which events occurred for each user requires cross-referencing the legend with multiple symbol types and colors. The layout is relatively clean and organized in a structured grid format, keeping aesthetic_order manageable despite the number of elements."
VASTJ.2012.9(2).png,"This visualization combines multiple complex elements: a temporal stream/flow chart at the top showing topic evolution over time with overlapping colored bands, and two large word clouds at the bottom with varying font sizes and colors. The data_density is high due to the numerous words in both word clouds and the multi-layered stream graph. The visual_encoding is complex with multiple chart types (stream graph, word clouds, pie charts, timeline), and the text_annotation is very heavy with dozens of words at varying sizes. The domain_schema requires understanding of topic modeling and social media analysis. Color usage spans multiple hues (red, blue, green, gray) across different semantic categories, and the overall aesthetic_order is cluttered with overlapping elements and dense information packing."
v488_n7409_19_f1.png,"This is a complex multi-row genomic heatmap/oncoplot displaying clinical variables, subtypes, copy number alterations, and somatic mutations across dozens of patient samples. The data_density is very high with numerous rows and columns encoding different genomic and clinical features. The domain_schema demands specialized knowledge of cancer genomics, molecular subtypes, and pathway biology. The color_symbol dimension is rich with many distinct colors encoding sex, age, histology, gains, losses, and mutation types, all detailed in a comprehensive legend. The text_annotation is substantial with gene names, pathway labels, identifiers, and a multi-part legend. The cognitive_load is high as interpreting patterns across subtypes and correlating mutations with copy number changes requires significant effort."
v488_n7412_9_f1.png,"This is a geospatial visualization with high complexity across multiple dimensions. Data density is high with dozens of colored, sized circles overlaid on a detailed topographic basemap of the Himalayan region. The visual encoding is complex, using both color (diverging red-yellow-blue scale for elevation difference trends) and size (standard error) simultaneously on bubble markers, plus multiple line types for rivers, basins, and sub-regions. Domain schema demands specialized glaciology/remote sensing knowledge, and the geographic context adds interpretive complexity. Text annotations are moderately dense with region labels, coordinate markers, statistical values, and a detailed legend. The aesthetic order is somewhat cluttered due to overlapping circles and multiple overlaid boundary lines on the textured terrain background."
v488_n7409_12_f4.png,"This visualization combines a phylogenetic tree with a geological timescale, requiring domain-specific knowledge of paleontology and entomology (high domain_schema). The text_annotation is moderately high with numerous geological period labels along the bottom axis, taxon names on the right, and time markers along the top. The visual encoding involves branching tree structures with both solid and dashed lines, shaded temporal gaps (Romer's gap, Hexapoda gap), and an embedded fossil photograph, adding moderate complexity. The color_symbol usage is restrained but purposeful with cyan/blue lines, gray shading bands, and a small red scale bar. The cognitive load is elevated due to the need to cross-reference branching patterns with geological time periods and understand the significance of the gaps and dashed vs. solid lines."
visMost573.png,"This visualization is a complex thematic map of Jerusalem showing sound segmentation with multiple overlapping translucent circular elements representing different sound types (police sirens, ambulance sirens, church bells, Islamic call to prayer, etc.). The high data_density from numerous overlapping sound zones, the rich color_symbol encoding with many distinct color combinations in the legend (11+ sound combinations), and the domain_schema requiring understanding of geographic and acoustic mapping all drive complexity up. The extensive legend with detailed text annotations and the aesthetic clutter from dozens of overlapping semi-transparent circles further increase cognitive_load."
VisJ.1541.1(2).png,"This is a finite element mesh or computational simulation visualization with extremely high data density due to thousands of triangular mesh elements filling the entire domain. The domain_schema is high as it requires specialized knowledge of computational physics/engineering (FEM mesh with color-mapped scalar field). The aesthetic_order scores high due to the dense, intricate tessellation pattern that creates visual clutter. However, the visual encoding is relatively simple (single color scale mapping to a scalar value), text_annotation is minimal (just the colorbar labels), and the color_symbol dimension is moderate with a single blue gradient. The cognitive load is moderately high due to the need to interpret mesh density variations and the scalar field distribution around the T-shaped cutout geometry."
VASTJ.1.7.png,"This visualization features dense network graphs with multiple interconnected clusters shown at different scales via zoom/detail views. The data_density is very high with hundreds of nodes and edges creating visually dense clusters. The visual_encoding is complex, combining node-link diagrams with color encoding (red, orange, yellow gradients), size variation, dashed blue circle annotations, and zoom-in callout panels connecting overview to detail. The domain_schema requires specialized knowledge of network/graph analysis. The aesthetic_order scores high due to overlapping edges within clusters creating visual clutter, though the overall layout has some organization. Minimal text_annotation keeps that dimension low, but the cognitive_load is substantial given the multi-scale representation and dense edge crossings."
vis734.png,"This is an extremely dense infographic showing Olympic medal data per capita across many countries and many Olympic years. The data_density is very high with hundreds of colored bars representing different countries across multiple time periods. The text_annotation is substantial with numerous country names along the left axis and year labels across the top, though much is barely legible at this resolution. The color_symbol dimension uses a distinctive pink/magenta/blue/gray palette to encode different categories against a dark background. The aesthetic_order score is high due to the sheer density and visual clutter of overlapping colored segments, and the cognitive_load is considerable as interpreting the proportional medal data across so many dimensions requires significant effort."
VASTC.13.9.png,"This visualization exhibits high complexity across multiple dimensions. The data density is very high with numerous word clouds, connecting lines/flows, and matrix-like grid elements on the left side. The visual encoding is complex, combining multiple representation types: word clouds with varying font sizes, colored flow/connection lines of varying thickness, small matrix plots, and a categorical legend with 10+ categories. The text annotation is extremely dense with hundreds of words displayed across multiple panels. The domain schema requires understanding of NLP/linguistics concepts (parts of speech, word embeddings). Color and symbol usage is extensive with many distinct colors encoding different word categories. The aesthetic order is cluttered with overlapping flow lines and densely packed text elements, contributing to high cognitive load."
InfoVisC.65.5(2).png,"This is a dense directed graph or network visualization with hundreds of nodes and edges, many of which overlap and cross, creating significant visual clutter. The data_density is very high with numerous interconnected nodes, and the aesthetic_order is low (high clutter) due to extensive edge crossings and overlapping structures. The cognitive_load is high as tracing individual paths or understanding the hierarchical structure requires substantial effort. Despite using only monochrome (black on white) with no text annotations, the sheer structural complexity of the network, its hierarchical layering, and the tangled edge routing drive the overall complexity score up significantly."
InfoVisJ.1149.6(1).png,"This is an extremely dense multi-view visualization system with at least 7 coordinated panels (labeled A through G), including a base text view, overview, page view, line view, and word view. The data_density is very high with hundreds of small colored cells, dots, and marks across multiple matrix-like displays. The domain_schema requires specialized knowledge of text collation/variant analysis, and the cognitive_load is extremely high due to the need to cross-reference multiple coordinated views simultaneously. The color_symbol dimension is also high with multiple color encodings (green, red, blue, orange, yellow highlights) used across different panels, and the aesthetic_order reflects significant visual clutter with tightly packed elements throughout."
