filename,explanation
VisC.167.11.png,"This is a stacked bar chart with 30 bars across the x-axis, each composed of three color-coded segments (Index search, Label regions, Build geometry). The number of data elements is moderate, with clear labels and a legend. The varying bar heights create visual interest but the overall structure is straightforward and well-organized, placing it at a moderate complexity level."
VASTJ.2908.2.png,"This visualization is a matrix-style chart with 17 rows and 5 columns, using three shades of blue to encode research focus levels (high, medium, low) against a gray background. The large number of cells (85 total), combined with the lengthy category labels and multiple columns, creates moderate-to-high cognitive demand. However, the consistent visual encoding and clean layout prevent it from being maximally complex."
economist_daily_chart_153.png,"This is a stacked area chart with three categories spanning about 30 years. The overlapping areas with jagged peaks create moderate visual complexity, and the three distinct color layers require some effort to parse individual trends. However, the chart uses a clean design with a clear legend, limited color palette, and straightforward axis labels, keeping overall complexity at a moderate level."
InfoVisJ.1236.13.png,"This visualization contains two side-by-side representations of the Netherlands: a choropleth/cartogram map on the left with numerous labeled regions using different colors and numerical values, and a gridded/tile map on the right with hundreds of small colored squares. The combination of many distinct color categories, numerous data labels, two different visualization types, and the high density of colored grid cells on the right creates substantial visual complexity."
InfoVisJ.1558.9.png,"This visualization contains numerous elliptical glyphs scattered across the canvas with varying orientations, sizes, and color intensities mapped to a continuous scale (1.10–4.96). The presence of a detail-in-context zoom (blue dashed rectangle connecting to a smaller inset), the color legend, and the overlapping/cluttered arrangement of glyphs in the central region add moderate-to-high perceptual complexity. However, the overall layout is relatively sparse in some areas and uses a single visual encoding scheme, keeping it from reaching the highest complexity levels."
SciVisJ.822.18.png,"The visualization consists of three similar heatmap-style grid panels for different years (1999, 2003, 2005), each with 5 rows and a consistent color scheme using shades of blue and white. The structure is repetitive and relatively simple, with minimal labeling and no legends or axes beyond row numbers 2-6. The moderate number of cells and color gradations add some complexity but the overall design is clean and straightforward."
InfoVisJ.349.1.png,"This node-link diagram features a large number of nodes (circles and rectangles) connected by many orthogonal edges that cross and overlap throughout the layout. The dense wiring, numerous connection points, and lack of color or labels create a visually intricate structure that requires significant effort to trace individual paths, though the monochrome palette and consistent node styling prevent it from reaching maximum complexity."
VASTJ.422.7.png,"This timeline visualization displays events for 11 users across time with multiple categories encoded by color and shape (7 legend items). While the layout is organized with clear horizontal timelines, the density of overlapping colored markers, multiple symbol types (circles and triangles), and the need to cross-reference the legend for interpretation create moderate cognitive demand. The chart is not overly cluttered but requires careful attention to distinguish categories across many data points."
VisJ.1949.18(3).png,"This visualization displays a grid of approximately 60+ small 3D glyph-like objects against a black background, each showing variations in orientation, size, and color (green, orange, dark). The repetitive nature of the elements adds significant visual density, but the uniform black background and consistent glyph structure reduce some complexity. The lack of text labels, axes, or legends simplifies interpretation, but the sheer number of individual elements and their subtle variations in shape and orientation create moderate-to-high perceptual demand."
VASTJ.2012.9(2).png,"This visualization combines multiple visual elements: a temporal stream/flow chart at the top showing topic evolution over time with overlapping colored bands, two large word clouds at the bottom with varying font sizes and colors, small pie charts, and numerous text labels. The dense word clouds, layered streams, and multiple annotation labels create high perceptual and cognitive demand, though the overall layout with two main sections provides some organizational structure."
v488_n7409_19_f1.png,"This is a complex multi-panel genomic heatmap with numerous rows representing different genetic features (clinical variables, subtypes, copy number alterations, somatic mutations across multiple pathways) and many columns representing individual patient samples. The visualization uses a rich color encoding scheme with at least 10 distinct colors representing different data types (sex, age, histology, gains, losses, mutation types). The dense matrix layout with small cells, extensive labeling, and detailed legend all contribute to high visual complexity."
v488_n7409_12_f4.png,"This visualization combines a phylogenetic tree with a geological timescale, featuring multiple branching lineages, dashed and solid lines, an embedded fossil photograph (Strudiella), shaded time intervals (Romer's gap, Hexapoda gap), and a detailed stratigraphic chart at the bottom with numerous geological period labels. The combination of these multiple visual layers, text annotations, and structural elements creates moderate-to-high complexity, though the overall layout remains relatively organized and readable."
visMost573.png,"This visualization is a sound segmentation map of Jerusalem with high visual complexity. It features numerous overlapping semi-transparent concentric circles in multiple colors representing different sound types and combinations, layered over a detailed street map with labels. The extensive legend with 16 entries, descriptive text, and the dense overlapping of colored elements in the Old City area create significant perceptual and cognitive demand."
v488_n7412_9_f1.png,"This is a geospatial visualization with high complexity featuring a detailed topographic relief map as the background, numerous multivariate data points encoded by both color (elevation difference trend) and size (standard error), multiple overlapping geographic features (rivers, basins, sub-region boundaries, ICESat glacier tracks), and extensive text annotations with statistical values. The combination of the textured terrain background, dense symbol placement especially in the western region, and the multi-layered legend with several categories creates substantial visual and cognitive demand."
VisJ.1541.1(2).png,"This visualization displays a finite element mesh or computational fluid dynamics result with an extremely dense triangular mesh pattern colored by a scalar field (0-18 range). The sheer density of triangular elements, especially in the upper region where the mesh is very fine, creates enormous visual complexity. The varying shades of blue, the irregular geometric patterns, and the structural features (T-shaped cutout) all contribute to high perceptual demand, though the single color channel and simple legend slightly reduce the overall complexity."
VASTJ.1.7.png,"This visualization displays high complexity through multiple densely connected network graphs with intricate edge structures, numerous nodes in varying sizes and colors (red, orange, yellow, blue/dark), and zoom-in detail panels connected by visual cues. The overlapping edges within the dense clusters, combined with the multi-scale representation and spatial arrangement of multiple interconnected components, create significant perceptual and cognitive demand."
vis734.png,"This visualization is extremely dense and complex, featuring a large matrix-style layout with hundreds of rows (countries) and many columns (Olympic years). The color-coded bars in pink, magenta, blue, and gray create a highly intricate pattern with extensive detail. The sheer volume of data points, small text labels, and the dense packing of visual elements across the entire canvas demand significant perceptual and cognitive effort to parse."
InfoVisC.65.5(2).png,"This is a highly complex network/graph visualization with hundreds of nodes and edges. The dense overlapping connections, especially in the central and left portions, create significant visual clutter and make individual elements difficult to distinguish. While it uses only monochrome (black and white) and lacks labels or color encoding, the sheer density of interconnected edges and hierarchical node structures demands high perceptual effort to parse."
VASTC.13.9.png,"This visualization is highly complex, featuring multiple interconnected components: a legend with 10 categories, a network/flow diagram with numerous colored connecting lines of varying thickness, multiple word clouds with varying font sizes and colors, and enlarged detail panels on the right. The dense overlapping text, color coding, and intricate connection lines create significant perceptual and cognitive demand."
InfoVisJ.1149.6(1).png,"This is the same image as the previous anchor, featuring an extremely complex multi-panel visualization with seven labeled sections (A-G) including base text, overview, page view, line view, and word view. It contains dense grids of colored cells, numerous small text labels, multiple coordinate systems, and overlapping visual elements that create very high perceptual and cognitive demand."
