filename,explanation
v483_n7391_8_f5.png,"This physics contour plot uses multiple simultaneous encodings: a continuous color gradient (white→yellow→orange→red) representing 11 discrete levels in the legend, densely packed contour lines (especially in the lower-left region), and two overlaid blue curves, all creating significant visual clutter. Dual x-axes (k in nm⁻¹ and k/k_F) and dual y-axes (E in meV and E/E_F) add semantic and spatial complexity, requiring readers to track four independent scales simultaneously. Specialized domain knowledge (condensed matter physics, Fermi energy, spectral functions) combined with the tightly nested contour lines in certain regions substantially increases cognitive load."
VisJ.1515.12.png,"The visualization consists of concentric circular rings radiating from a center point, creating a wave/interference pattern with moderate visual density — the rings become progressively denser toward the edges. The color palette is very limited (dark green with reddish-brown ring accents), and there are no text elements, labels, or legends, which significantly reduces semantic complexity. The structure is highly symmetric and repetitive, making the pattern immediately interpretable despite the large number of rings (~15–20 visible bands), resulting in a moderate overall cognitive load."
VisJ.1499.8.png,"The visualization presents two 3D cardiac mesh models side by side with multiple simultaneous encoding channels: a continuous orange-to-yellow color gradient, a grid mesh overlay, and dense symbolic markers (small circles on the left, numerous green diamond shapes on the right). The right panel especially adds significant visual density with ~100+ green diamond markers covering the entire surface, increasing perceptual clutter. While text labels are minimal, the domain-specific 3D representation and the need to compare two different scenarios with distinct encoding schemes elevates the cognitive load considerably."
v487_n7406_7_f3.png,"This visualization layers three simultaneous data encodings — a continuous color heatmap (Δz values), black contour lines at multiple iso-levels, and a dense vector field of directional arrows — creating high perceptual and cognitive load. The data density is very high, with hundreds of arrow glyphs overlapping the color background and winding contours across the entire plot area. Interpreting this requires domain knowledge of scalar fields and vector flows, and the multi-encoding composite demands sustained attention to disentangle each data layer."
SciVisJ.1236.10.png,"This visualization consists of a 10×6 grid of approximately 60 small matrix heatmap panels, each containing its own internal grid structure with color-encoded values — creating extreme data density and visual clutter. The repeated yet varied patterns across panels demand high cognitive load for comparison, and understanding the paired label system (E5U/E5W/E1U/E1W combinations) requires domain knowledge. The overlapping green grid lines, purple/black gradient encoding, and subtle within-panel pattern differences further compound the perceptual demand."
SciVisJ.2926.1.png,"This 3D scientific visualization (likely atmospheric/fluid dynamics simulation) exhibits extreme data density with thousands of overlapping elements including swirling volumetric structures, vector field arrows (green spikes), and intricate layered flow patterns. The multi-channel color encoding (blue, red, yellow, green against black) combined with 3D perspective, transparency, and multiple simultaneous visual encodings creates very high cognitive load. Specialized domain knowledge is required to interpret the vortex structures, vector fields, and volumetric rendering, while the sheer perceptual clutter and intricacy of the swirling patterns push the complexity score to near-maximum."
VisJ.1197.5(3).png,"This 3D urban visualization contains hundreds of densely packed rectangular building forms rendered in a fisheye/curved perspective, creating extreme data density and visual clutter across the entire image canvas. The overlapping 3D blocks at varying scales, orientations, and shadow intensities demand high cognitive processing to parse spatial relationships. Although there is no text and a limited grayscale palette, the sheer volume of irregular elements, the distorted perspective projection, and the layered occlusion patterns drive the cognitive load and aesthetic disorder to near-maximum levels."
VisC.503.6.png,"This is a simple grouped bar chart with only 3 bars, minimal text (title, axis label, and 3 category labels), and straightforward encoding. The hatched texture pattern on the bars and red error bars add slight visual detail, but overall the chart is clean, uncluttered, and immediately interpretable with low cognitive load."
InfoVisJ.2699.12.png,"This dense network graph contains hundreds of nodes and edges distributed across the entire canvas, with heavy clustering in the central region creating significant visual clutter and edge overlap. Multiple encoding layers are present simultaneously — node size variation, pink/purple highlight halos on specific nodes, red annotated ellipses marking subgraphs (SG1–SG4), and varying local graph topologies (star patterns, cliques, chains) — demanding substantial cognitive processing. The sheer data density, specialized graph-theoretic schema required for interpretation, and the need to parse both global structure and annotated subgraph patterns places this firmly in the high-complexity range."
SciVisJ.980.12(2).png,"This 3D scientific visualization combines multiple complex encoding channels simultaneously: dense swirling streamlines forming vortex structures, numerous 3D tensor/ellipsoid glyphs of varying sizes, colors, and orientations (red, blue, yellow, green), directional rod glyphs scattered throughout, and a patterned bottom surface — all rendered within a perspective 3D bounding box. The data density and visual clutter are extremely high, with many overlapping elements competing for attention across the entire volume. Specialized domain knowledge (e.g., fluid dynamics, tensor field visualization) is required to interpret the encodings, and the layering of multiple visualization techniques (streamlines, glyphs, surface texture) dramatically elevates cognitive load."
InfoVisC.211.18.png,"This is a standard single-color bar chart with approximately 20 bars showing a long-tail distribution, using only one visual encoding (bar height). Text legibility is somewhat poor due to image quality, adding minor cognitive demand, but the chart structure itself is straightforward with no legend, no color variation, and a simple 2D layout. Data density is low-to-moderate with no overlapping elements or clutter."
InfoVisJ.2402.12(1).png,"This visualization exhibits extreme data density, with thousands of small circular/oval elements packed across the entire image in a hierarchical, multi-scale grid pattern that becomes progressively smaller and denser toward the bottom. The color encoding (dark gray, bright green, and cyan highlights) adds layers of meaning that require significant cognitive effort to decode, while the sheer number of elements, varying scales, and near-illegible micro-text at the bottom push clutter and cognitive load to near-maximum levels. The domain schema appears specialized (possibly genomic or sequence data), further amplifying interpretive difficulty and overall visual complexity."
whoJ44.png,"This is a straightforward dual-line chart with only two data series spanning 11 years (2000–2010), making it relatively low in data density and clutter. The text elements are minimal — a title, axis labels, legend, two data annotations, and a source citation — all clearly legible and well-spaced. The color encoding is simple (dark blue vs. light blue lines) with no complex symbols or textures, resulting in low cognitive load and easy interpretation."
wsj340.png,"This is a single donut chart with 5 segments, featuring moderate text density including a title, subtitle paragraph, segment labels with percentages, a center annotation, and a source note. The color encoding is straightforward with distinct hues per segment, and the layout is clean with no overlapping elements or complex spatial arrangements. Cognitive load is relatively low as the chart type is familiar and the labels are clearly positioned."
VisC.167.11.png,"This stacked bar chart contains approximately 30 bars along the x-axis, each composed of 3 encoded segments (blue, dark red, yellow), creating moderate data density and requiring careful parsing to distinguish segment contributions. The legend, axis labels, axis titles, and numbered tick marks add moderate text load, while the high variation in bar heights (especially the central peak region) demands additional cognitive effort to interpret trends across all three components simultaneously. The color palette is simple but the sheer number of bars and their stacked nature pushes the overall complexity above a standard single-series bar chart."
whoQ50_2.png,"The chart contains approximately 22 bars representing different countries, with both positive and negative values, adding moderate data density. The rotated, long country name labels along the x-axis create notable text legibility challenges and visual clutter at the base of the chart. However, the single-color encoding, clean gridlines, and straightforward bar chart format keep overall cognitive load and schema complexity relatively modest."
InfoVisC.73.6.png,"The visualization contains multiple curved arcs with text rendered along their paths at varying scales, creating moderate visual complexity. Text legibility varies significantly across the arcs — from large, readable labels at the top to extremely small, barely legible text further down — which increases cognitive load. The repeated but scale-varying use of the same text phrase, combined with red endpoint markers and overlapping curved lines, produces moderate clutter without reaching high-density complexity levels."
VASTJ.2908.2.png,"This matrix visualization contains 5 columns × 16 rows of data cells, each encoding three levels of research focus (high/medium/low) through a three-shade blue color scheme embedded in segmented bar-like structures, creating considerable data density. The text load is substantial — 16 row labels, 5 multi-word column headers, and a legend — requiring careful cross-referencing across both axes. The cognitive demand is elevated because viewers must track colored band patterns across an 80-cell grid to extract meaningful comparisons, though the clean layout and consistent color scheme partially mitigate perceptual overload."
economist_daily_chart_153.png,"This stacked area chart displays three overlapping data layers across ~30 years of annual data, creating moderate data density with visible peaks and valleys that require careful parsing. The visual encoding involves three color-coded stacked areas (requiring interpretation of cumulative vs. individual values), a legend, dual-axis labels, and source annotation — contributing to a moderate text and semantic load. The overall layout is clean and well-organized, but the stacked area format introduces cognitive effort in isolating individual category contributions, particularly for the middle (dark teal) band."
InfoVisJ.1558.9.png,"The visualization contains ~80–100 scattered elliptical glyphs with multiple simultaneous encodings (position, size, orientation, and color intensity), creating moderate-to-high data density. The addition of two blue zoom-inset boxes with dashed connecting lines introduces structural complexity and requires cognitive effort to relate zoomed regions to the main scatter. The color legend with numerical scale adds semantic load, and the domain-specific nature of the oriented ellipse representation (likely diffusion/tensor data) elevates the schema complexity and overall cognitive demand."
InfoVisJ.349.1.png,"This hierarchical network/tree diagram exhibits very high data density with approximately 80–100+ nodes (circles), connector lines, and rectangular label elements spread across multiple interconnected sub-trees spanning the entire canvas. The structural complexity is high — multiple overlapping branches, recursive tree formations, and long-range connector lines create significant visual clutter and crossing edges, increasing cognitive load substantially. While the color palette is minimal (monochrome), the sheer number of elements, their spatial distribution, and the need to trace hierarchical relationships across nested clusters demands considerable interpretive effort."
VisJ.1949.18(3).png,"The image presents a dense small-multiples grid of approximately 50+ radial/wedge chart elements arranged across the full canvas, creating high data density and visual clutter. Each element uses multi-color gradient encoding (orange-red to teal-blue) with varying orientations and proportions that subtly differ across the grid, demanding careful perceptual comparison. While the absence of any text, labels, or axes reduces some complexity, the cognitive load from interpreting the systematic variation across many similar but distinct radial glyphs on a dark background remains substantial."
InfoVisJ.1236.13.png,"This dual-map visualization presents two distinct representations of the Netherlands simultaneously — a choropleth map with irregular geographic regions and a tile/grid cartogram — each requiring separate visual decoding and cross-referencing. The left map contains approximately 20+ numerical labels across ~15 distinctly colored regions, while the right map consists of hundreds of small colored squares using ~10-12 different hues, creating high data density and visual clutter. The cognitive load is elevated because viewers must understand both geographic encoding and the abstract tile-based cartogram representation, plus reconcile the two views, demanding considerable interpretive effort."
SciVisJ.822.18.png,"The visualization consists of three dense grid/waffle-chart panels (1999, 2003, 2005), each containing approximately 5 rows × 50+ columns of individual cells, creating high data density with hundreds of discrete elements. The color encoding uses 4–5 distinct shades of blue (white, light blue, medium blue, dark navy) banded across rows without a visible legend, requiring significant inferential effort. Text is sparse (axis labels 2–6, panel letters, year captions), but the lack of a legend and the need to interpret what rows and colors represent increases cognitive load substantially."
VASTJ.422.7.png,"This timeline chart encodes data across multiple channels simultaneously — color (4 distinct colors), shape (circles vs. triangles), and horizontal position — across 11 user rows, creating significant perceptual demand. The legend with 7 categories requires constant cross-referencing while parsing overlapping markers clustered along the timelines, increasing cognitive load. The combination of dense data points, multiple encoding dimensions, and the need to track category-type, event-type, and timing simultaneously pushes this well above a standard line or scatter chart."
VASTJ.2012.9(2).png,"This visualization combines a multi-stream temporal flow chart (top) with two large word clouds containing dozens of words at varying sizes and colors, each augmented with embedded pie charts and connecting annotation lines — resulting in extreme data density and visual encoding complexity. The text legibility burden is very high, with hundreds of individual terms across both word clouds plus temporal labels, category labels (PROTEST_ACTIVITY, CORRUPTION, INCOME_INEQUALITY), and a color-coded legend. The cognitive load is substantial, as the viewer must simultaneously parse the streamgraph dynamics, the word frequency encodings, the color-coding scheme across three source types, and the spatial relationships linking the two levels of the visualization."
v488_n7412_9_f1.png,"This thematic map employs multiple simultaneous encoding channels — color gradient (blue-to-red for elevation trend), circle size (standard error), and varied line types (dotted, dashed, solid in cyan/yellow/white) — substantially raising encoding complexity. The visualization layers a textured terrain background with numerous overlapping data circles, regional boundary outlines, river networks, and dense annotations including sub-region labels with statistical values, geographic place names, and coordinate axes, creating significant cognitive load. The legend itself is multi-part and requires integrating separate color scale and size scale interpretations alongside domain-specific glaciological and geographic knowledge."
v488_n7409_19_f1.png,"This oncoprint-style genomic visualization is extremely data-dense, featuring ~100+ patient columns with rotated micro-text identifiers and 30+ rows organized into hierarchical clinical/molecular sections, demanding intense visual parsing. It employs at least 8 distinct color encodings (red/blue for copy number gains/losses, black/orange/green/purple for mutation types, plus sex/age/histology palettes) applied simultaneously across a packed grid, creating very high color-symbol complexity. The specialized domain knowledge required (pathway biology, genomic alterations, molecular subtypes), combined with multi-level row labeling, dense legend, and overlapping visual layers, places cognitive load near the maximum of the scale."
v488_n7409_12_f4.png,"This visualization combines multiple encoding types simultaneously: a phylogenetic cladogram, horizontal temporal range bars, shaded background regions (Romer's gap, Hexapoda gap), dashed reference lines, numbered markers, a red scale bar, and an embedded fossil photograph, all demanding high cognitive load. The text density is substantial, including a time axis, ~20+ rotated geological period/stage names across three hierarchical rows at the bottom, eight taxon labels, two gap region labels, and numbered annotations, requiring specialized paleontological and stratigraphic domain knowledge. The layering of phylogenetic structure over a complex geological timescale with multiple visual channels (color, shading, line style, imagery) creates a moderately high level of perceptual and interpretive demand."
VisJ.1541.1(2).png,"This CFD/FEM mesh visualization exhibits extremely high data density, with thousands of irregularly-shaped triangular mesh elements filling the entire image area, creating intense visual clutter and texture. The color encoding (sequential blue scale) is applied across all mesh cells simultaneously, requiring viewers to parse both the geometric mesh structure and the scalar field gradient, demanding significant cognitive load. Additionally, interpreting the visualization requires specialized domain knowledge (finite element or fluid dynamics mesh results), and while the color bar provides minimal labeling, the sheer density of polygonal elements and their varying orientations overwhelm the visual field."
visMost573.png,"This visualization exhibits extremely high complexity driven by dozens of overlapping concentric circle patterns across a geographic map, representing multiple sound types with color encoding (blue, red/pink, orange, green, teal) and their combinations — creating substantial visual clutter especially in the eastern portion. The legend alone contains 5 individual sound categories and 10 combination types, demanding considerable cognitive effort to decode. The non-standard encoding metaphor (sound propagation rings), geographic context, dense overlapping color-mixed regions, and extensive accompanying text (title, paragraphs, street labels, location annotations) combine to produce a very high perceptual and cognitive load."
VASTJ.1.7.png,"This multi-scale network visualization is extremely dense, featuring multiple highly interconnected circular cluster nodes with hundreds of overlapping edges, zoomed-in detail views connected via expanding lens cones, and long chain-like paths between clusters. The data density and image clutter are very high, with edge crossings and overlapping nodes creating dense visual textures especially in the large circular subgraphs. Multiple color encodings (dark, blue, red, orange, yellow), dashed highlight circles, varying node sizes, and the hierarchical zoom structure demand substantial cognitive effort to interpret, contributing to a very high overall visual complexity score."
vis734.png,"This visualization is extraordinarily data-dense, featuring hundreds of country rows against dozens of Olympic year columns, with multiple overlapping color encodings (magenta, cyan, gray) representing different statistical metrics simultaneously. The text legibility is severely challenged by extremely small country name labels and year headers, requiring close inspection to parse. The cognitive load is exceptionally high due to the right-to-left temporal axis, multi-color encoding scheme, variable bar lengths, and the sheer volume of elements—placing this firmly in the highest complexity tier."
VASTC.13.9.png,"This visualization is extraordinarily dense, combining multiple simultaneous encoding systems: small colored matrix thumbnails on the left, a central flow diagram with numerous overlapping colored connection lines (representing 12 POS categories), multiple word clouds of varying sizes in the center, and four enlarged word cloud panels on the right. The text density alone is extreme, with hundreds of individual words rendered at varying sizes, weights, and colors across all panels. Domain-specific knowledge (NLP part-of-speech tagging) is required to interpret the color scheme and relationships, and the multi-panel coordinated layout demands very high cognitive effort to parse the relationships between the left matrices, center flow lines, and right detail views."
InfoVisC.65.5(2).png,"This dense network graph contains hundreds of nodes and highly interwoven edges, creating extreme visual clutter and overlap particularly in the central clusters — driving data density and aesthetics uncertainty scores very high. The structural complexity is substantial, featuring mixed hierarchical tree structures alongside dense cross-connecting arcs that require significant cognitive effort to trace and interpret. Although the visualization is monochromatic with minimal text, the sheer volume of overlapping curved edges and nodes across multiple interconnected clusters demands intense perceptual effort, pushing the overall complexity near the top of the scale."
InfoVisJ.1149.6(1).png,"This is an extremely dense multi-panel text analysis dashboard featuring at least five coordinated views (BASE TEXT, OVERVIEW, PAGE VIEW, LINE VIEW, WORD VIEW), each packed with hundreds of tiny color-coded cells, markers, and annotations. The data density is near-maximum: the OVERVIEW panel alone contains an enormous grid of green, red, yellow, and blue elements with axis labels so small they are barely legible, and the bottom row of the overview is filled with dense red rotated text. The cognitive load is very high, requiring specialized domain knowledge to interpret the coordinated views, multiple encoding channels (color hue, color intensity, cell size, position, annotations A–G), and the relationships between panels at different granularities (page, line, word level)."
