filename,explanation
VisJ.1949.18(3).png,"The image contains a large grid of repeated 3D scientific visualization elements (possibly simulation snapshots or volumetric renderings) arranged in rows and columns against a black background. The high data density with approximately 60+ small multiples contributes significantly to complexity, and the specialized domain knowledge required to interpret the 3D rendered objects (appearing to show some kind of physical simulation with green and orange coloring) increases cognitive load. However, the repetitive nature of the elements, lack of text/labels/axes, and consistent color scheme moderate the overall complexity somewhat."
SciVisJ.822.18.png,"The visualization consists of three similar heatmap-style panels with a limited color palette (white to dark blue gradient) and minimal text labels (years and row numbers 2-6). The layout is clean and repetitive across panels, with a straightforward grid structure that is easy to parse. While there are many individual cells, the overall pattern is simple and the cognitive load is low due to the consistent structure and limited encoding variety."
InfoVisJ.349.1.png,"This is a complex network/graph diagram with numerous nodes (circles and squares) connected by many orthogonal edges that frequently overlap and cross each other. The high data density, numerous crossing lines, and lack of text labels or color differentiation create significant visual clutter and cognitive load. The schema appears to represent some kind of hierarchical or circuit-like structure requiring domain knowledge to interpret, though the monochromatic palette and absence of text somewhat limit the maximum complexity."
VASTJ.422.7.png,"This timeline visualization displays moderate complexity with 11 users plotted along a time axis, each containing multiple colored dots and triangle symbols representing 7 different categories. The color and symbol encoding variety (5 colors, 2 shapes) combined with the density of overlapping marks—particularly for users like User 2, User 7, and User 9—increases perceptual demand. While the layout is structured and the legend is clear, interpreting the specific event sequences and distinguishing overlapping symbols requires considerable cognitive effort."
v488_n7412_9_f1.png,"This geographic visualization has high data density with numerous overlapping colored circles of varying sizes scattered across a detailed topographic basemap. The dual encoding of color (elevation difference trend) and size (standard error) combined with multiple map layers (rivers, basins, sub-regions, ICESat glacier tracks, country borders) and extensive text annotations (region labels, statistical values, geographic names, coordinate markers) creates significant cognitive load. The legend is comprehensive but the overall composition is cluttered with overlapping elements, dashed boundary lines, and dotted glacier tracks competing for attention against the shaded relief background."
VASTJ.2012.9(2).png,"This visualization combines multiple complex components: a temporal stream/flow chart at the top showing topic evolution over time with overlapping colored bands, and two large word clouds below with embedded pie charts. The data density is very high with dozens of overlapping text elements of varying sizes in the word clouds, multiple labeled streams in the flow chart, and color-coded categories (protest accounts, media, grassroot). The cognitive load is substantial as viewers must parse the relationship between the temporal flow and the word clouds, interpret multiple encoding channels (size, color, position), and process dense text throughout."
v488_n7409_19_f1.png,"This is a complex genomic oncoplot with very high data density, featuring dozens of columns (patient samples) and many rows spanning clinical variables, copy number alterations, and somatic mutations across multiple gene pathways. The color encoding is rich with at least 10+ distinct colors representing sex, age, histology, gains, losses, and mutation types, requiring significant legend consultation. The cognitive load is high due to the need to cross-reference subtypes, identify patterns across sparse matrix entries, and interpret domain-specific genomic terminology."
v488_n7409_12_f4.png,"This phylogenetic tree combined with a geological timescale has moderate-to-high complexity. The chart integrates multiple information layers: a cladogram with dashed and solid branches, geological period labels (many rotated at angles), shaded temporal gaps (Romer's gap, Hexapoda gap), and an embedded fossil photograph. The dense geological timescale at the bottom with numerous rotated period names and hierarchical groupings (Devonian, Carboniferous, Permian subdivisions) adds significant text density and cognitive load, while the specialized paleontological domain knowledge required for interpretation further increases complexity."
visMost573.png,"This sound segmentation map of Jerusalem exhibits high visual complexity through dense overlapping translucent circular elements in multiple colors representing different sound types and combinations. The extensive legend with 16 distinct categories of sounds and sound combinations, combined with the layered map featuring street names, landmarks, and numerous overlapping radial patterns, creates significant cognitive load. The color and symbol variety is substantial, with multiple hues (blue, orange, green, pink) used in concentric ring patterns that overlap heavily, making individual element discrimination challenging."
VASTJ.1.7.png,"This network visualization exhibits high data density with numerous densely connected graph clusters containing many nodes and edges, creating significant visual clutter. The multi-scale zoom/detail-on-demand approach with dashed blue circles expanding into dense subgraph views adds structural complexity requiring domain knowledge to interpret. The color encoding (red, orange, yellow gradients for chain nodes; dark blue for cluster nodes) combined with the intricate edge overlaps within clusters and the hierarchical layout creates substantial cognitive load for interpretation."
VisJ.1541.1(2).png,"This is a finite element mesh visualization with extremely high data density — thousands of triangular elements fill the domain, creating significant visual clutter and texture complexity. The mesh varies in density (finer near the top, coarser below), with color encoding mapped to a continuous blue scale (0-18), making individual value interpretation difficult. The specialized domain knowledge required (computational mechanics/FEM), combined with the overwhelming number of overlapping geometric elements and the difficulty of extracting meaningful patterns at a glance, drives the high complexity score."
vis734.png,"This visualization is extremely data-dense, displaying population-per-medal data for what appears to be over 100 countries across the entire history of the modern Olympic games. The massive number of colored bars (pink, magenta, blue, gray) creates significant visual clutter, and the country labels on the left are barely legible at this resolution. The cognitive load is very high — interpreting individual data points requires careful examination, and the temporal axis spanning many decades combined with the extensive country list makes this a highly complex infographic that demands substantial processing time."
VASTC.13.9.png,"This visualization exhibits high data density with multiple overlapping word clouds, connecting lines/flows between left-side matrix plots and right-side enlarged word clouds, and a color-coded legend with 10+ categories. The combination of small matrix visualizations, dense text in varying sizes and colors, numerous crossing flow lines, and duplicated word cloud panels (small and enlarged) creates significant visual clutter and cognitive load. The multi-panel layout with interconnected elements requires substantial effort to parse the relationships between components."
InfoVisC.65.5(2).png,"This is a highly complex network/graph visualization with hundreds of nodes and edges creating significant visual clutter and overlap, particularly in the central and left portions. The dense web of crossing lines makes individual connections nearly impossible to trace, demanding high cognitive load. While the monochrome color scheme and absence of text reduce some complexity dimensions, the extreme data density, edge crossings, and hierarchical structure with long-range connections make this visualization very difficult to parse."
InfoVisJ.1149.6(1).png,"This visualization is highly complex, featuring multiple coordinated views (Base Text, Overview, Page View, Line View, Word View) with dense grid-based encodings using varied colors (green, red, blue, orange, black). The data density is very high with numerous small cells, labels, and annotations packed across the panels. The specialized domain (text collation/variant analysis) requires significant domain knowledge, and the cognitive load is substantial due to the need to cross-reference multiple views and interpret the color-coded matrix patterns simultaneously."
