filename,explanation
VisJ.1515.12.png,"This visualization shows concentric circular rings with a limited color palette of dark green, olive, and dark red/maroon. There are no text labels, axes, legends, or annotations, which keeps semantic complexity very low. While the concentric ring pattern has some visual intricacy and the color gradients between rings add subtle detail, the overall structure is simple and repetitive with low cognitive load. The lack of any data labels or encoding framework makes interpretation abstract but not demanding."
VisJ.1499.8.png,"This visualization shows two side-by-side 3D renderings of a heart model (Case 4) with color-mapped surfaces using an orange-yellow gradient, wireframe mesh overlays, and orientation cubes. The right panel adds numerous diamond-shaped glyph markers scattered across the surface, increasing its complexity. The 3D nature requires domain knowledge (cardiac imaging), and the combination of color mapping, mesh lines, and symbols on curved surfaces adds moderate perceptual demand, though the overall layout with just two panels and minimal text keeps it from being extremely complex."
v483_n7391_8_f5.png,"This is a filled contour plot with moderate complexity. It features multiple contour levels encoded with a sequential color scale (12 levels from 0 to 1.0), dual axes on both x (k and k/k_F) and y (E and E/E_F), overlaid line curves (cyan), and dense contour regions especially near the lower-left and along the dispersion curve. The specialized physics domain (energy-momentum dispersion) adds schema complexity, and the overlapping contour lines in the high-intensity red region increase visual density. However, it remains a single-panel plot with a clear layout and readable legend."
v487_n7406_7_f3.png,"This visualization combines multiple encoding layers: a continuous color-mapped heatmap (rainbow colorbar for Δz displacement), overlaid vector field arrows showing displacement directions, and contour lines delineating regions of equal displacement. The data density is high with hundreds of arrows and complex contour patterns across the spatial domain. The combination of three simultaneous visual encodings (color fill, arrows, contours) plus the physical schema of a rod penetration experiment increases both perceptual load and cognitive demand, though the single-panel layout and clear axis labels keep it from reaching the highest complexity levels."
SciVisJ.2926.1.png,"This is a highly detailed 3D scientific visualization (likely a fluid dynamics or astrophysical simulation) with extreme data density, featuring swirling patterns, numerous glyphs/arrows, and multiple color encodings (blue, red, yellow, green) overlaid on a complex surface. The visualization requires significant domain knowledge to interpret, has high visual clutter with overlapping elements, and the cognitive load is substantial due to the intricate 3D structure and multi-variable encoding. The lack of labels, legends, or axes slightly reduces text-based complexity, but the visual intricacy and perceptual demand are very high."
SciVisJ.1236.10.png,"This is a dense multi-panel grid of approximately 54 small heatmap matrices arranged in a 6×9 layout. The high data density with numerous individual cells within each heatmap, combined with the repetitive but varying patterns across panels, creates significant visual complexity. The color encoding uses a purple-green diverging scheme with varying intensities, and the column headers with coded labels (E5U, E5W, E1U, E1W combinations) require domain knowledge to interpret, adding to cognitive load. The sheer number of panels and the need to compare patterns across them drives the complexity score high."
VisJ.1197.5(3).png,"This is an extremely dense 3D treemap or city-scape visualization with hundreds of rectangular blocks of varying heights and sizes packed tightly together. The data density and visual clutter are very high, with overlapping 3D elements creating significant occlusion. The grayscale-only palette reduces color complexity somewhat, but the sheer number of elements, the 3D perspective requiring spatial reasoning, and the lack of any labels or legends make cognitive interpretation very demanding. The absence of text or annotations slightly reduces complexity compared to a fully annotated dashboard, but the perceptual load from the dense geometric forms is substantial."
InfoVisJ.2699.12.png,"This is a dense network graph with hundreds of nodes and edges spread across the entire canvas. The high data density with numerous overlapping edges and clusters creates significant visual clutter. While the color scheme is relatively simple (purple nodes with pink halos, black edges), the sheer quantity of elements, the complex network topology with many interconnected subgraphs, and the annotations highlighting specific subgroups (SG1-SG4) all contribute to high cognitive load and perceptual demand."
VisC.503.6.png,"This is a simple bar chart with only 3 bars, minimal text (title, axis label, and three category labels), and a single hatching pattern with error bars. The data density is very low, the visual encoding is straightforward, and the cognitive load required to interpret it is minimal. The monochrome color scheme with only red error bars adds negligible complexity."
SciVisJ.980.12(2).png,"This 3D flow visualization features multiple vortex structures with streamlines, colored glyphs/arrows, and 3D isosurfaces within a transparent bounding box. The dense overlapping streamlines, variety of colors (red, blue, green, yellow), multiple symbol types (arrows, ellipsoids), and 3D spatial layout all contribute to significant perceptual complexity. The lack of text labels or axes keeps semantic load low, but the specialized domain knowledge required (fluid dynamics) and the cognitive effort to parse the overlapping 3D structures push the score higher."
InfoVisJ.2402.12(1).png,"This visualization is extremely dense with a massive number of small rectangular elements packed tightly across the entire image, creating very high data density and visual clutter. The treemap-like structure contains hundreds of elements of varying sizes with green and cyan highlights against a predominantly gray palette, requiring significant cognitive effort to parse. The lack of visible labels or legends combined with the sheer volume of elements and the specialized hierarchical layout makes interpretation very demanding, though the limited color palette prevents it from reaching the absolute maximum complexity."
InfoVisC.211.18.png,"This is a simple bar chart (histogram) showing a right-skewed distribution with approximately 18 bars. It uses a single color (black), has minimal text labels (axis titles are partially legible), no legend, and a clean layout. The data density is low, the visual encoding is straightforward, and the cognitive load required to interpret it is minimal."
whoQ50_2.png,"This is a single bar chart with approximately 20 bars showing percentage change across countries. While the number of bars is moderate and the rotated country labels add some text density, the visual encoding is straightforward (single color, single variable), the layout is clean with ample white space, and the chart type is immediately interpretable. The long country names at angled text add slight complexity but overall cognitive load remains low."
whoJ44.png,"This is a simple dual-line chart with only two clearly distinguished lines (Total ODA and General budget support), minimal data points across 11 years, and a clean layout. The text elements include a descriptive title, axis labels, legend, annotations for endpoint values, and a source citation, but these are well-organized and not cluttered. The color scheme uses just two shades of blue, and the overall cognitive load is low as the message is immediately interpretable."
wsj340.png,"This is a simple donut/pie chart with 6 segments showing India's electrical power generation by source. The chart has clear, well-separated segments with direct labels and percentages, minimal color palette (orange, blue, yellow, gray), and a clean layout. The text includes a title, subtitle paragraph, and source attribution, adding some semantic content but nothing overwhelming. The cognitive load is low as the chart is immediately interpretable."
InfoVisC.73.6.png,"This image shows repeated text 'IEEE Information Visualization 2005' arranged along curved paths at decreasing sizes, with red dots marking endpoints. It has minimal data density, no actual data encoding, and a simple schema. The text repetition and curved layout add some visual interest but the overall cognitive load is low, with limited color variety (green text, red dots, white background) and no complex visual encodings to interpret."
VisC.167.11.png,"This is a stacked bar chart with 30 bars across the x-axis, each composed of three color-encoded segments (Index search, Label regions, Build geometry). The data density is moderate with a reasonable number of bars and three categories. The color encoding is clear with a standard legend, and the text labels are legible. The chart requires some cognitive effort to decompose the stacked segments and compare across bars, but the overall layout is clean and the schema is straightforward, placing it in the moderate complexity range."
VASTJ.2908.2.png,"This visualization is a multi-column heatmap/matrix with 5 columns and 17 rows, using three shades of blue to encode research focus levels (high, medium, low) plus gray for absence. The data density is moderate with many cells to process across the matrix. The text labels on the left are numerous and domain-specific (e.g., 'sensemaking,' 'operationalizability'), requiring some cognitive effort to parse. While the color encoding is relatively simple with only three levels, the need to compare patterns across 5 columns and 17 rows simultaneously increases the cognitive load beyond a simple chart."
economist_daily_chart_153.png,"This is a stacked area chart with three categories spanning about 30 years of data. The visual encoding is moderately complex due to the overlapping stacked areas with similar dark color tones that can be somewhat difficult to distinguish. The text elements are clean and minimal (title, subtitle, legend, axis labels, source), and the layout is well-organized. The cognitive load is moderate — while the chart type is familiar, parsing individual category contributions over time requires some effort due to the similar blue/dark color palette."
InfoVisJ.1236.13.png,"This visualization presents two side-by-side map representations of the Netherlands — a choropleth/cartogram on the left with numbered regions and color-coded provinces, and a gridded/tile map on the right with corresponding colors. The color palette is extensive with many distinct hues (greens, browns, yellows, reds, blues, oranges), driving up color complexity. The data density is moderate-to-high with numerous labeled regions on the left and hundreds of small colored grid cells on the right. The dual-view layout, combined with the need to mentally map between the two representations and decode the color scheme without a legend, increases cognitive load significantly."
InfoVisJ.1558.9.png,"This visualization displays numerous elliptical glyphs scattered across a 2D space with varying orientations, sizes, and color intensities mapped to a continuous scale (1.10–4.96). The data density is moderate with many overlapping elements in the central region, and the use of oriented ellipses as glyphs adds encoding complexity requiring domain knowledge to interpret. The blue dashed selection/zoom boxes add an additional layer of interaction detail, and the color gradient combined with glyph shape/orientation creates multi-dimensional encoding that increases cognitive load."
VisJ.1949.18(3).png,"This visualization displays a grid of approximately 60+ small 3D glyph-like objects arranged in rows and columns against a black background. The high data density with many repeated but subtly varying elements creates significant visual complexity. The 3D rendering with color encoding (green, orange/red) and varying orientations requires specialized domain knowledge to interpret, and the lack of any text labels, axes, or legends makes the schema opaque, increasing cognitive load. While the regular grid layout provides some order, the sheer number of elements and their intricate 3D forms with multiple color channels drive complexity upward."
InfoVisJ.349.1.png,"This is a complex network/graph diagram with numerous nodes (circles and squares) connected by many orthogonal edges that span across the entire layout. The diagram has significant structural complexity with crossing edges and hierarchical branching patterns that require domain knowledge to interpret. While it uses minimal color (monochrome grayscale) and has no text labels, the density of connections, edge crossings, and the spatial spread of the network create substantial cognitive load for tracing relationships between nodes."
SciVisJ.822.18.png,"This visualization consists of three similar heatmap panels for years 1999, 2003, and 2005, each with 5 rows (labeled 2-6) and a grid of cells colored in shades of blue. The layout is repetitive and relatively simple, with minimal text (just year labels and row numbers), a limited color palette (white to dark blue gradient), and no legends, axes labels, or annotations. The schema is straightforward and requires low cognitive load, though the multi-panel layout and grid structure add some moderate complexity beyond a basic chart."
VASTJ.422.7.png,"This timeline visualization displays 11 users along the y-axis with events plotted over time on the x-axis, using multiple color-coded categories (blue, orange, red, black, yellow) and two symbol types (circles and triangles). The data density is moderate with numerous overlapping points, especially for users with many events clustered in early time periods. The legend with 7 categories and the need to distinguish both color and shape encodings simultaneously increases cognitive load, pushing complexity above a standard chart but below a dense multi-panel dashboard."
VASTJ.2012.9(2).png,"This visualization combines multiple visual elements: a temporal stream/flow chart at the top showing topic evolution over time with overlapping colored bands, and two large word clouds at the bottom with embedded pie charts. The text density is very high with dozens of words at varying sizes in the word clouds, plus labels, dates, and topic names throughout. The multi-encoding approach (streams, word clouds, pie charts, color coding for account types) and the semantic complexity of interpreting topic flows alongside word frequencies creates significant cognitive load."
v488_n7412_9_f1.png,"This is a geospatial visualization with high complexity driven by multiple overlapping encoding channels. It features a detailed topographic basemap of the Himalayan region with numerous colored and sized circles encoding elevation difference trends and standard errors, dashed lines for sub-regions, rivers, and basin boundaries. The legend is dense with both a color scale and size scale, and there are many text annotations (region names, statistical values, geographic labels) scattered across the map. The combination of the textured relief background, multiple overlapping symbols, and diverse line types creates significant visual clutter and cognitive load."
v488_n7409_19_f1.png,"This is a highly complex multi-panel genomic visualization combining clinical variables, subtypes, copy number alterations, and somatic mutations across dozens of patient samples. The data density is very high with numerous rows of categorical and binary data encoded through color across many columns. The extensive legend with multiple color encodings for sex, age, histology, copy number changes, and mutation types adds significant cognitive load, and the dense matrix-style layout with small colored cells requires careful inspection to interpret."
visMost573.png,"This visualization is a complex thematic map of Jerusalem showing sound segmentation with multiple overlapping translucent circular elements representing different sound types (police sirens, ambulance sirens, church bells, Mu'athin Adhan, ceremonial sirens) and their combinations. The extensive legend with 16 distinct categories of individual sounds and sound combinations, combined with the dense overlapping of colored circles across the map creating visual clutter, drives complexity high. The color encoding uses subtle, overlapping translucent hues that are difficult to distinguish, and the map includes street labels, landmark annotations, and a substantial text block, all contributing to significant cognitive load."
VisJ.1541.1(2).png,"This is a finite element mesh or computational fluid dynamics visualization with an extremely dense triangular mesh covering the entire domain. The data density is very high with thousands of small triangular elements, and the blue color gradient encoding adds complexity. The mesh varies in density (finer near the central structure, coarser elsewhere), requiring domain-specific knowledge to interpret. While the color palette is limited to a single blue gradient and the text is minimal (just the colorbar), the sheer visual clutter from the dense tessellation and the specialized scientific schema drive the complexity up significantly."
v488_n7409_12_f4.png,"This phylogenetic/stratigraphic chart combines a cladogram with a geological timescale, requiring domain-specific knowledge to interpret. The text density is moderate with numerous geological period labels along the bottom axis (rotated text) and taxon names on the right. The visual encoding includes branching lines (both solid and dashed), shaded time intervals (Romer's gap, Hexapoda gap), an embedded fossil photograph, and a detailed stratigraphic column with nested hierarchical periods. While the color palette is restrained (cyan lines, gray shading), the combination of multiple encoding types and specialized schema elevates the complexity."
VASTJ.1.7.png,"This visualization displays a complex network/graph structure with multiple dense clusters shown at different scales via zoom-in callouts. The data density is high, with numerous nodes and edges creating visually cluttered network balls, and the edge crossings within clusters make individual elements nearly indistinguishable. The multi-scale representation with dashed blue circles linking to expanded views adds structural complexity, while the color encoding (red, orange, yellow gradient along the chain) and the specialized graph topology require domain knowledge to interpret. The cognitive load is substantial due to the need to parse both the overview chain structure and the detailed cluster subgraphs simultaneously."
vis734.png,"This is an extremely dense infographic showing Olympic medal data across many countries and many years. The data density is very high with hundreds of colored rectangular elements arranged in a large matrix-like layout. The text is very small and largely illegible at this resolution, with numerous country names on the left axis and year labels across the top. The color encoding uses multiple hues (pink, magenta, blue, cyan, gray) on a dark background, adding to the visual complexity. The cognitive load is substantial as interpreting the patterns requires understanding the color legend and scanning across a very large number of data points."
InfoVisC.65.5(2).png,"This is a dense network/graph visualization with hundreds of nodes and edges, many of which overlap and cross each other, creating significant visual clutter. The monochrome color scheme (black on white) reduces color complexity but the sheer density of interconnected edges, especially in the central-left region, creates high perceptual and cognitive load. The hierarchical tree-like structures combined with long-range curved edges make tracing individual connections extremely difficult, demanding substantial cognitive effort to interpret."
InfoVisJ.1149.6(1).png,"This is an extremely dense multi-view visualization system with at least 7 coordinated panels (labeled A through G), including a base text view, overview, page view, line view, and word view. The data density is very high with numerous small colored rectangles, grid patterns, and text elements throughout. The visualization requires significant domain knowledge to interpret, uses multiple color encodings (green, red, blue, orange), and the overall layout is crowded with overlapping elements and small, barely legible text, creating very high cognitive load."
VASTC.13.9.png,"This visualization is highly complex, featuring multiple coordinated views with word clouds of varying sizes on both sides connected by a dense network of colored lines/links in the center. The color encoding uses 10+ categories (parts of speech), there is substantial text density with many overlapping words at different font sizes, and the connecting lines create significant visual clutter. The combination of categorical color encoding, size encoding for word frequency, spatial clustering on the left axis, and the intricate link structure demands high cognitive load to interpret."
