filename,explanation
VASTJ.2012.9(2).png,"This multi-component visualization combines a temporal stream/flow graph with two densely packed word clouds, creating high data density and significant cognitive load. The text density is very high with dozens of words in each word cloud at varying sizes, plus labels, dates, and category names throughout. Multiple encoding types (stream graph, word clouds, small pie charts, color-coded categories) and the need to mentally link the temporal view to the word cloud detail views increase interpretive difficulty substantially."
v488_n7409_19_f1.png,"This is a dense genomic oncoprint-style visualization with numerous patient columns and many rows encoding clinical variables, copy number alterations, and somatic mutations across multiple pathways. The color encoding is highly varied (10+ distinct colors for sex, age, histology, gains, losses, mutation types) requiring constant legend referral, and the specialized domain knowledge needed to interpret the biological relationships adds significant cognitive load. The matrix structure, hierarchical row groupings, and small dense marks create high visual clutter despite the organized layout."
v488_n7412_9_f1.png,"This geographic visualization of Himalayan glacier elevation trends uses multiple simultaneous encodings (circle color for trend magnitude, circle size for standard error, geographic position) overlaid on a detailed terrain relief map. The data density is high with many overlapping circles especially in the western region, combined with multiple line types (rivers, basins, sub-region boundaries, glacier tracks), numerous text annotations with statistical values, and a complex diverging color scale, all demanding significant domain knowledge and cognitive integration effort."
v488_n7409_12_f4.png,"This phylogenetic timeline combines a branching tree topology with a detailed geological timescale containing numerous rotated period labels, requiring specialized domain knowledge of both evolutionary biology and stratigraphy. Multiple visual encodings (solid vs dashed lines, shaded gap regions, numbered nodes, an embedded fossil photograph) layer information, increasing cognitive load. The bottom timescale is particularly text-dense with many subdivisions, though the overall layout remains reasonably organized."
visMost573.png,"This sound segmentation map of Jerusalem features numerous overlapping semi-transparent concentric circle glyphs in multiple colors (blue, orange, green, pink) representing different sound types, creating substantial visual clutter especially in the dense Old City area. The extensive legend with 11+ entries for individual sounds and sound combinations, combined with the underlying map layer, street labels, and landmark annotations, adds significant text and semantic density. The cognitive load is high as viewers must decode layered color combinations and match them to legend entries while parsing geographic context."
VisJ.1541.1(2).png,"The visualization displays an extremely dense triangular finite element mesh with thousands of elements, creating very high data density and visual clutter. While the color encoding is simple (a single blue gradient from 0-18) and text is minimal, the intricate tessellation pattern with varying mesh density across the domain creates substantial perceptual complexity. Domain knowledge in computational simulation is needed to interpret the mesh structure and the T-shaped geometric cutout."
vis734.png,"This is an extremely dense infographic with hundreds of rows (countries) and many columns (Olympic years), creating a massive matrix of colored bars. The text labels for countries are very small and barely legible, and the multi-color encoding (pink, magenta, blue, cyan, gray) on a dark background adds perceptual complexity. The sheer volume of data elements, combined with the need to cross-reference countries, time periods, and performance levels, creates very high cognitive load and visual clutter."
VASTC.13.9.png,"This visualization exhibits high complexity through multiple coordinated components: word clouds of varying sizes and colors, thick colored connection lines creating significant visual clutter in the center, small matrix/grid visualizations on the left, and enlarged callout panels on the right. The dense text elements across numerous overlapping word clouds, combined with a 10+ category color legend for parts of speech, create substantial cognitive load and require significant domain knowledge to interpret the relationships between clusters."
VASTJ.1.7.png,"This is a complex multi-scale network visualization featuring several densely connected graph clusters with hundreds of overlapping edges creating heavy visual texture, combined with a central node chain color-encoded from red to yellow. The detail-on-demand zoom panels (gray triangles connecting highlighted nodes to expanded cluster views) add structural and cognitive complexity, requiring understanding of hierarchical graph representations. Despite minimal text, the high data density, overlapping edges within clusters, and multi-encoding scheme (color, size, spatial layout, zoom relationships) create substantial perceptual and interpretive demand."
InfoVisJ.1149.6(1).png,"This is an extremely dense multi-view visualization system with at least 7 coordinated panels (labeled A through G), including a base text view, overview, page view, line view, and word view. The data density is very high with numerous small colored cells, grid-like matrices, and dense text. The variety of visual encodings (colored cells, dots, rectangles, text highlighting), multiple color schemes (green, red, blue, orange), and the specialized domain knowledge required (textual collation/variant analysis) all contribute to maximum cognitive load and visual complexity."
InfoVisC.65.5(2).png,"This is a dense network/graph visualization with hundreds of nodes and edges, featuring significant edge crossings and overlap especially in the central and left regions, creating high visual clutter. While the monochrome color scheme and absence of text reduce some complexity dimensions, the sheer structural intricacy with hierarchical fan-out patterns and extensive cross-linking edges demands high cognitive effort to parse. Tracing individual connections is nearly impossible in the densest areas, contributing to substantial perceptual and interpretive difficulty."
