filename,explanation
VASTJ.2908.2.png,"This matrix-style visualization contains 5 columns and 17 rows, creating 85 data cells encoded with three shades of blue representing high/medium/low research focus. The structured grid layout with extensive text labels on both axes and consistent color encoding creates moderate complexity, though the repetitive visual pattern and single encoding channel keep it from being highly complex."
InfoVisJ.1236.13.png,"This visualization features two side-by-side map representations of the Netherlands with numerous colored regions and numeric labels on the left, and a dense grid-based tile map on the right. The use of many distinct color encodings (10+ hues), multiple labeled regions, and two coordinated views with geographic detail creates moderate-to-high visual complexity."
SciVisJ.822.18.png,"This visualization shows three heatmap-style panels for different years (1999, 2003, 2005), each with 5 rows and a grid structure using a blue color gradient. While there are three panels making it a multi-panel display, the encoding is simple (single color scale), the structure is repetitive across panels, and there are minimal labels and no axes beyond row numbers. The moderate repetition and grid density push it slightly above a basic chart."
InfoVisJ.1558.9.png,"This visualization features numerous elliptical glyphs with multiple visual encodings including color intensity, size, orientation, and position, creating moderate perceptual complexity. The inclusion of a zoom/detail interaction shown via blue dashed rectangles and a color legend adds additional elements. While there is notable density and overlap in the central region, it remains a single-view visualization without multiple coordinated panels."
VisJ.1949.18(3).png,"This visualization displays a grid of approximately 60+ 3D glyphs on a black background, each varying in orientation, size, and color (green/orange). The repetitive small-multiples layout with 3D-rendered multivariate glyphs creates moderate density, though the absence of labels, axes, or annotations and the regular grid spacing reduce cognitive load somewhat."
InfoVisJ.349.1.png,"This is a moderately dense network/graph diagram with dozens of nodes (circles and squares) connected by numerous edges with significant edge crossings and long-distance connections. The monochrome palette reduces perceptual load somewhat, but the intricate routing of edges, hierarchical branching, and spatial spread across the canvas create substantial visual complexity."
VASTJ.2012.9(2).png,"This is a multi-component composite visualization combining a temporal stream graph at the top with two dense word clouds below, linked by interactive elements and small pie charts. The word clouds contain dozens of terms at varying sizes, the stream graph has multiple overlapping colored layers representing different topics, and there are multiple color encodings for categories (protest accounts, media, grassroot). The overall density and variety of visual elements create substantial perceptual and cognitive demand."
VASTJ.422.7.png,"This timeline visualization displays 11 parallel user timelines with events encoded using multiple visual channels (color and shape) across 7 categories. The moderate density of data points, multi-encoding scheme, and the need to cross-reference the legend add cognitive demand, though the clean horizontal layout and consistent structure keep it from being highly complex."
v488_n7412_9_f1.png,"This is a multi-layered geographic visualization with a detailed topographic relief basemap, dozens of proportional symbols encoding two variables simultaneously (color for elevation trend, size for standard error), multiple geographic boundary layers (rivers, basins, sub-regions, country borders), coordinate grid labels, statistical annotations, and a comprehensive legend. The density of overlapping symbols particularly in the western Himalaya region and the numerous text labels add significant perceptual complexity."
v488_n7409_12_f4.png,"This phylogenetic timeline combines a branching tree structure with approximately 9 taxa, a detailed geological timescale with multiple nested periods and stages, shaded gap regions, dashed uncertainty lines, and an embedded fossil photograph. The multi-layered temporal information and taxonomic labels add moderate complexity, though the overall layout remains reasonably organized and readable."
v488_n7409_19_f1.png,"This is a dense multi-row genomic oncoplot with dozens of patient columns and numerous feature rows spanning clinical variables, subtypes, copy number alterations, and somatic mutations across multiple pathways. It employs extensive multi-color encoding (at least 10 distinct colors) for different data types including sex, age, histology, gains, losses, and mutation categories. The combination of high data density, multiple categorical groupings (WNT, SHH, Group 3, Group 4), and a complex legend make this visualization highly demanding perceptually and cognitively."
VASTJ.1.7.png,"This visualization features multiple dense network graph clusters with heavily overlapping edges, interconnected by color-coded node chains (red, orange, yellow). The detail-on-demand zoom panels add additional layers of visual information. The combination of dense edge bundles within clusters, multiple color encodings, varying node sizes, and the multi-scale representation creates substantial perceptual and cognitive demand."
VisJ.1541.1(2).png,"This finite element mesh visualization is extremely dense with thousands of triangular elements color-mapped by a scalar field. The mesh refinement varies across the domain with particularly fine resolution near the central T-shaped cutout, creating high visual density. Though it is a single-view visualization with one color scale, the sheer number of mesh elements and their intricate geometric patterns create substantial perceptual complexity."
visMost573.png,"This thematic sound map of Jerusalem features dozens of overlapping translucent concentric circles in multiple colors encoding different sound types and their combinations, creating a dense layered visual field. The extensive legend with 16 entries, geographic base map with labeled landmarks and streets, and substantial explanatory text all add to the perceptual and cognitive load. The right portion (Old City area) is especially dense with heavily overlapping sound representations."
vis734.png,"This is an extremely dense infographic with 100+ country rows, spanning dozens of Olympic years in columns, using multiple color encodings (pink, magenta, blue, gray). The sheer volume of small colored bars, tiny text labels, and the matrix-like layout creates very high visual complexity and cognitive demand. The dark background with numerous bright elements adds to the perceptual load."
InfoVisJ.1149.6(1).png,"This is an extremely dense multi-view visualization system with at least 7 coordinated panels (A through G), including a base text view, overview, page view, line view, and word view. It features multiple visual encodings including color-coded matrices, text highlights, scatter-like elements, and grid patterns. The sheer density of information, numerous labeled components, and variety of coordinated views make this among the most complex visualizations possible."
InfoVisC.65.5(2).png,"This is a dense directed graph/network visualization with hundreds of nodes and extensively crossing edges, creating significant visual clutter. The hierarchical tree-like structures combined with long-range curved connections produce a tangled, intricate layout that demands high perceptual effort to trace individual paths, though it uses only monochrome encoding and a single view."
VASTC.13.9.png,"This is a highly complex multi-component visualization combining small multiples of matrix/heatmap panels on the left, multiple word clouds in the center and enlarged on the right, and a dense network of colored flow connections linking them. The use of multiple visual encodings (color for word categories, line thickness for connection strength, text size for frequency, spatial positioning) along with overlapping elements and numerous labeled components creates significant perceptual and cognitive demand."
