filename,explanation
whoQ50_2.png,"This is a straightforward single-color bar chart with moderate data density (~22 bars). The primary complexity drivers are the large number of rotated x-axis labels, several of which are long country names (e.g., 'Bolivia (Plurinational State of)', 'Venezuela (Bolivarian Republic of)'), which increase text legibility demands. The dual-direction bars (positive/negative) add slight cognitive load, but the overall layout is clean, uses a single color, and follows a familiar chart schema."
wsj340.png,"This is a clean donut chart with 5 clearly differentiated color segments, direct labels, and percentages — resulting in low data density and minimal clutter. The text elements (title, subtitle, segment labels, center annotation, source note) add a moderate amount of reading but are well-organized and legible. The standard chart type and straightforward color palette impose very little cognitive load on the viewer."
VisC.167.11.png,"The stacked bar chart contains roughly 30 bars each composed of three color-coded segments, creating moderate data density with some visual clutter from the overlapping color bands. The color palette uses three distinct but somewhat hard-to-distinguish hues (blue, dark maroon, pale yellow), and the legend, axis labels, and grid lines add text and structural elements. Overall cognitive load is moderate—the chart type is familiar but requires tracking three stacked components across many categories."
InfoVisC.73.6.png,"The image features multiple curved text arcs with the same label repeated at progressively decreasing scales, transitioning from large legible text to nearly invisible lines. While the color palette is minimal (dark green, red dots, white background), the layered curved text paths and size variation create moderate cognitive demand in understanding the encoding concept. The repetitive nature reduces clutter somewhat, but the unusual curved-text layout and the ambiguity of purpose add moderate interpretive difficulty."
VASTJ.2908.2.png,"The visualization contains a dense grid of 5 columns by 16 rows with multiple colored segments per cell, requiring careful color discrimination across three shades of blue plus gray. Text density is moderate with 16 row labels, 5 multi-line column headers, and a legend, adding to cognitive load. While the grid layout is organized and relatively clean, interpreting the meaning of each colored band across many cells demands sustained visual attention and domain knowledge, placing this at moderate complexity."
InfoVisJ.1236.13.png,"The image presents two simultaneous map representations of the Netherlands—a choropleth map with numeric labels and an area-proportional tile grid—each using 10+ distinct colors, increasing both color complexity and cognitive demand. The left map contains numerous small labeled regions with overlapping text and irregular boundaries, while the right grid cartogram uses hundreds of small colored squares requiring careful comparison. The dual-encoding scheme and geographic schema demands moderate domain knowledge, raising the overall cognitive load significantly."
economist_daily_chart_153.png,"This stacked area chart has moderate data density with roughly 30 years of annual data across three layered categories, but the layout is clean and well-organized. The color palette is limited to three distinct shades, and text elements (title, legend, axis labels, source) are sparse and legible. The primary cognitive demand comes from interpreting stacked area layers to extract individual category values, slightly elevating complexity beyond a simple line chart."
SciVisJ.822.18.png,"The image contains three repeated grid-matrix charts with a simple blue color gradient encoding, minimal text (row numbers 2–6 and year labels), and a clean, repetitive layout. Data density is moderate due to the small cells across the grids, but the limited color palette and consistent structure keep cognitive load relatively low. The repetition of three similar panels adds slight complexity without introducing significant interpretive difficulty."
InfoVisJ.1558.9.png,"The visualization uses multiple simultaneous encodings — ellipse position, size, orientation, and color intensity — which elevate cognitive load and interpretive difficulty. The two blue inset zoom boxes with dashed connecting lines add structural complexity and require viewers to track spatial relationships across the image. Text labels are minimal (only the color legend), but the scattered, partially overlapping ellipses and the domain-specific nature of the glyph encoding (likely tensor or uncertainty fields) contribute to moderate-to-high perceptual demand."
VisJ.1949.18(3).png,"The image is densely packed with approximately 50+ repeated directional glyphs arranged across a dark background, creating high data density and visual clutter. Each glyph encodes multiple data dimensions through orientation, color gradients (orange/red to green/teal/blue), and shape, requiring domain knowledge to interpret the vector-field-like encoding. While the absence of any text labels or axes reduces one dimension of complexity, the sheer number of elements with subtle per-glyph variations in color and orientation demands significant cognitive effort to parse."
VASTJ.422.7.png,"The visualization presents 11 parallel timelines with multiple overlapping categorical encodings using both color (blue, red, orange-red, black, yellow) and shape (circles, triangles), requiring simultaneous decoding of 7 legend categories. Text density is moderate with 11 Y-axis user labels, axis titles, and a 7-item legend. While the layout is structured and parallel timelines aid readability, the cognitive load of tracking multiple color-shape combinations across numerous data points increases overall complexity."
InfoVisJ.349.1.png,"The visualization is a dense hierarchical tree with numerous nodes (circles) and leaf markers (rectangles) connected by lines, creating moderate data density and structural complexity. However, the absence of any text labels, titles, or color variety (purely monochromatic grayscale) reduces semantic and color complexity significantly. The uneven layout—with dense clusters on the left and center alongside large empty white spaces on the right—creates moderate visual imbalance and requires meaningful cognitive effort to trace hierarchical relationships."
VASTJ.2012.9(2).png,"This visualization combines multiple complex visual forms — a streamgraph timeline, two large word clouds with hundreds of varying-size text items, embedded pie charts, and a multi-color legend — creating very high data density and cognitive load. The text legibility challenge is extreme due to the dense word clouds with words at many scales and orientations. Understanding the relationship between the streamgraph overview and the circular detail views requires significant interpretive effort and domain familiarity with hybrid visualization schemas."
v488_n7412_9_f1.png,"This geographic map visualization employs multiple simultaneous encodings — color gradient (elevation trend), circle size (standard error), and varied line types (rivers, basin boundaries, glacier outlines) — creating moderate-to-high visual complexity. The data density is substantial with dozens of overlapping colored circles scattered across a textured terrain background, alongside numerous geographic labels, coordinate markers, and sub-region annotations. The legend itself is multi-part and requires domain knowledge of glaciology and the Himalayan geography to fully interpret, contributing to elevated cognitive load."
v488_n7409_12_f4.png,"This phylogenetic cladogram combined with a geological time scale carries significant cognitive load due to specialized domain knowledge required and multiple encoding systems (branching tree structure, shaded gap regions, dashed vs. solid lines, embedded fossil image). The dense text layer at the bottom with numerous rotated geological period names substantially increases perceptual difficulty. While the overall layout is organized, the combination of cladistic branching, timeline, labeled gaps, and multi-level time period taxonomy creates moderate-to-high visual complexity."
visMost573.png,"This visualization exhibits high complexity due to extensively overlapping concentric circles in multiple colors (blue, red, orange, green, grey) covering most of the map area, creating significant visual clutter and perceptual difficulty in distinguishing individual sound zones. The legend is unusually extensive, listing both individual sound types and numerous combination categories (15+ entries), demanding considerable cognitive effort to interpret. The specialized sound-mapping schema combined with transparent overlapping elements, street labels, and dense descriptive text on the left panel substantially increases the overall cognitive load."
v488_n7409_19_f1.png,"This oncoprint-style genomic visualization exhibits extremely high data density with dozens of patient sample columns and numerous genomic feature rows, each cell encoded with multiple colors representing different mutation types, copy number changes, and clinical variables. The semantics are highly demanding, requiring specialized domain knowledge to interpret the layered encoding scheme (red/blue for copy number gains/losses, black/orange/purple/green for mutation types, plus clinical variable encodings), with dense rotated axis labels, numerous row labels with gene names and pathway groupings, and a complex multi-category legend. The combination of high information volume, diverse color encodings, and specialized schema results in substantial cognitive load."
VisJ.1541.1(2).png,"The visualization features an extremely dense triangular/polygonal mesh structure covering nearly the entire image area, creating high visual clutter and data density. The irregular mesh elements vary greatly in size and orientation, producing a complex geometric texture that demands significant perceptual effort to parse. While the color encoding is relatively simple (single blue hue gradient with a minimal legend), the sheer quantity of mesh elements and the domain-specific nature of the computational mesh visualization drive high cognitive load."
vis734.png,"This visualization exhibits extreme data density with hundreds of country rows and dozens of Olympic year columns forming a massive matrix, creating severe visual clutter. Text legibility is very poor due to the tiny country name labels and year axis labels, demanding significant cognitive effort to parse. The multi-color encoding (magenta, cyan, teal/gray) across an enormous number of cells, combined with the dark background and irregular bar patterns, creates a highly complex and cognitively demanding display."
VASTJ.1.7.png,"This multi-scale network visualization exhibits high data density with numerous densely packed node-link clusters, intricate edge bundles within circular groupings, and interconnecting chains of nodes across the canvas. The use of multiple colors (dark blue, red, orange, yellow), dashed circle annotations, and zoom-detail insets adds significant visual encoding complexity. Cognitive load is elevated due to the need to interpret hierarchical relationships between macro-level chains and micro-level cluster structures simultaneously, though the absence of text labels moderates the score slightly."
InfoVisJ.1149.6(1).png,"This visualization is extremely dense, featuring multiple coordinated views (Base Text, Overview, Page View, Line View, Word View) packed with hundreds of small colored squares, dense text labels, axis annotations, and layered visual encodings. The data density and image clutter are very high, with numerous small elements requiring significant cognitive effort to parse across multiple panels. The combination of multi-view layout, diverse color encodings (green, red, blue, yellow), abundant text at tiny scales, and specialized domain context (textual variant analysis) places this near maximum visual complexity."
InfoVisC.65.5(2).png,"This network graph contains hundreds of nodes and an extremely large number of overlapping, crossing curved edges creating dense, cluttered regions — particularly in the central-left area — which drives high data density and clutter scores. The layout has a complex 3D-like wrapping structure that increases schema and cognitive load demands. However, the strictly monochromatic palette, absence of text labels, and use of only two visual encoding channels (dots and lines) partially offset the complexity."
VASTC.13.9.png,"This visualization combines multiple complex components simultaneously: a parallel-coordinates-style flow diagram with many overlapping colored lines, numerous small matrix thumbnails on the left, a multi-category legend, and four detailed word clouds on the right where both font size and color encode meaning. The data density is extremely high, with hundreds of text elements in varying sizes and colors throughout, creating significant visual clutter and overlap. The cognitive load is very demanding as viewers must decode several distinct encoding schemes (line color/thickness, word size, word color, spatial position) across interconnected visualization types that require domain knowledge to interpret."
