filename,explanation
SciVisJ.980.12(2).png,"This 3D scientific visualization features dense overlapping streamlines forming complex vortical patterns, multiple distinctly colored 3D tensor glyphs (ellipsoids with dots), red and blue directional markers scattered throughout, and a reflective floor plane—all within a transparent bounding box. The combination of 3D spatial depth, multiple simultaneous encoding channels (shape, color, size, orientation, streamline curvature), and four distinct vortex regions creates high perceptual and cognitive demand. While it is a single view rather than a multi-panel dashboard, the intricate layering of visual elements pushes the complexity score well above average."
VisC.503.6.png,"This is a simple grouped bar chart with only three bars, each featuring hatched fill patterns and small red error bars. The visualization contains minimal visual elements: a title, two axis labels, gridlines, and three labeled categories, resulting in very low perceptual and cognitive demand."
whoQ50_2.png,"This is a single bar chart with approximately 20 bars showing both positive and negative values. The complexity is moderately elevated due to the large number of country labels (rotated at an angle), the mix of positive and negative bars, and the need to read diagonal text. However, it uses only a single color and encoding channel, keeping overall complexity moderate."
whoJ44.png,"This is a simple dual-line chart with only two data series plotted over 11 years (2000–2010), featuring clear axis labels, a small legend, and two value annotations. The layout is clean with minimal visual encoding complexity, a straightforward title and caption, and no overlapping or dense elements."
InfoVisC.211.18.png,"This is a single-panel bar chart with approximately 20 bars decreasing in height from left to right, all using a single black color encoding. While it has more bars than a minimal chart, there is only one visual encoding (bar height) and no additional complexity from color, multiple series, or annotations. The faded axis labels add slight perceptual difficulty but don't significantly increase complexity."
VisC.167.11.png,"This stacked bar chart contains approximately 30 bars, each divided into 3 color-coded segments (blue, dark red, yellow), creating considerable visual density. The addition of a legend, gridlines, and numerous axis tick marks on both axes adds to the perceptual load. While it remains a single-panel visualization, the high number of bars and multi-segment stacking pushes it into moderate-to-high complexity territory."
InfoVisC.73.6.png,"This image shows five curved paths with red endpoint dots, each displaying the same 'IEEE Information Visualization 2005' text at progressively smaller scales. The visual complexity is relatively low—it's a technical demonstration of text-on-curve rendering rather than a data-rich visualization. The repeated motif and limited color palette (green text, red dots, black curves) keep cognitive demand modest."
wsj340.png,"This is a donut chart with 5 labeled segments showing electrical power generation shares, accompanied by a title, descriptive paragraph, and source citation. The multiple color-coded segments with percentage labels add moderate complexity, but it remains a single chart type with straightforward encoding. The text-heavy header adds some visual weight but doesn't significantly increase perceptual demand."
VASTJ.2908.2.png,"This is a matrix visualization with 5 columns and 16 rows, where each cell contains segmented bars encoded with three shades of blue to indicate research focus levels (high, medium, low). The combination of many categorical labels, multiple columns, and the within-cell color encoding creates moderate-to-high perceptual demand. The legend adds an additional decoding layer, pushing complexity above a standard grouped bar chart."
economist_daily_chart_153.png,"This is a stacked area chart with three data series spanning roughly 30 years, featuring a legend, gridlines, axis labels, and a title with source attribution. The layered encoding adds moderate perceptual demand compared to a simple single-series chart, but it remains a single-panel visualization without complex multi-encoding or dense elements, placing it in the mid-range of complexity."
InfoVisJ.1236.13.png,"The image presents two side-by-side map visualizations of the Netherlands — a choropleth map with 20+ labeled numeric values across many colored regions, and a tile/cartogram version using hundreds of small colored squares. The dual-panel layout, rich multi-color encoding, numerous text annotations, and irregular geographic shapes combined with the grid-based abstraction create a moderately high perceptual demand."
InfoVisJ.1558.9.png,"The visualization features numerous elliptical glyphs encoding multiple variables (orientation, size, color intensity) scattered across the canvas, with two zoom inset boxes connected by dashed lines adding navigational complexity. A color scale legend, dashed outer border, and the varied glyph orientations create moderate perceptual demand. The multi-encoding approach and inset detail views push this above a standard scatterplot in complexity."
VisJ.1949.18(3).png,"The image contains a dense grid of approximately 60-70 repeated directional glyphs on a black background, each encoding orientation and magnitude through color (orange/red to green/blue) and shape. The high element density and subtle variations in glyph orientation across the field create significant perceptual demand. While the repeating structure provides some regularity, the multi-encoding (color, angle, shape) and sheer number of elements push complexity well above average."
SciVisJ.822.18.png,"The visualization contains three panel waffle/unit charts with dense grids of small colored squares across multiple rows, requiring careful visual parsing. Multiple shades of blue encode different values across rows labeled 2–6, and the repeated panel structure for three time points adds moderate complexity. While the layout is systematic, the high cell density and multi-panel arrangement elevate it above a simple chart."
VASTJ.2012.9(2).png,"This visualization combines multiple complex visual encodings: a streamgraph temporal flow chart at the top with colored bands representing different data streams, two large circular word clouds with embedded pie charts, and coordinated annotations connecting the flow to the detail views. The density of text in the word clouds, the multi-color encoding scheme, and the hybrid chart types create high perceptual and cognitive demands across the entire image."
InfoVisJ.349.1.png,"This visualization is a dense hierarchical tree/network diagram featuring numerous nodes (circles), rectangular label elements, and orthogonal connecting edges spread across the full canvas. Multiple overlapping rectangular bounding boxes and deeply branching sub-trees create significant structural complexity. The irregular layout with clusters of varying density adds considerable perceptual demand."
VASTJ.422.7.png,"This timeline visualization uses multiple encoding channels simultaneously — color (7 categories), marker shape (circles vs. triangles), and position — across 11 horizontal user tracks. The dense clustering of differently colored and shaped data points along each user's timeline requires significant perceptual effort to parse, and the 7-item legend adds further cognitive load. The combination of multi-category, multi-shape, and multi-row layout pushes complexity well above a standard line chart."
v488_n7412_9_f1.png,"This geographic map visualization layers multiple encodings simultaneously: a topographic shading background, colored circles with dual encoding (hue for elevation trend, size for standard error), and numerous overlaid line types (major rivers, river basins, ICESat glacier boundaries, sub-region boundaries). Additional complexity comes from numerous text annotations with statistical values, a multi-component legend, geographic grid lines, and small directional indicators on data points, all demanding significant perceptual effort to parse."
v488_n7409_19_f1.png,"This is an extremely dense genomic oncoprint visualization featuring dozens of rows across multiple categorical sections (clinical variables, subtypes, copy number alterations, somatic mutations, pathway annotations) and over 100 patient columns. Multiple simultaneous color encodings (red, blue, black, orange, green, purple, pink) represent different data types, and the layout includes complex labeling on both axes plus a multi-element legend at the bottom, creating very high perceptual and cognitive demand."
visMost573.png,"This visualization combines a geographic map with dozens of densely overlapping concentric circle glyphs encoded in multiple colors, representing different sound types across Jerusalem. The extensive legend with numerous categories, the complex layered transparency of overlapping sound zones, street networks, and landmark labels all contribute to very high perceptual and cognitive demand. The multi-encoding approach (color, size, position, pattern) creates intricate visual complexity throughout the composition."
v488_n7409_12_f4.png,"This phylogenetic timeline visualization combines multiple complex elements: a branching cladogram in blue, layered geological time periods across three rows at the bottom (with over 20 named stages), multiple shaded regions (Romer's gap, Hexapoda gap), an embedded fossil photograph, dashed reference lines, numbered markers, and taxonomic labels. The dense bottom axis with numerous geological period names and the interplay between temporal scale and phylogenetic tree structure create significant cognitive demand."
VisJ.1541.1(2).png,"This visualization displays an extremely dense triangular mesh with thousands of individual elements, each color-encoded on a blue gradient scale to represent scalar values. The sheer density of the mesh creates high perceptual complexity, with intricate color variations and structural geometry (T-shaped cutout) embedded within. The combination of the dense tessellation pattern, continuous color mapping, and embedded structural features demands significant cognitive effort to parse."
vis734.png,"This visualization contains an extremely dense matrix of data with hundreds of country rows and dozens of Olympic year columns, all encoded with multiple colors (magenta, cyan, gray) representing different metrics. The sheer volume of data points, tiny text labels for each country and year, and multi-color encoding creates very high perceptual and cognitive demand. The overall information density approaches the maximum complexity range."
VASTJ.1.7.png,"This visualization presents a highly complex multi-scale network diagram featuring several densely interconnected cluster nodes with internal mesh structures, color-coded node chains connecting clusters, zoom-in callout panels, and highlighted nodes with dashed circles. The combination of multiple visual encodings (color, size, position, connectivity), nested detail views, and the dense edge networks within clusters creates substantial perceptual and cognitive demand."
InfoVisJ.1149.6(1).png,"This is an extremely dense multi-panel visualization system featuring at least five coordinated views (Base Text, Overview, Page View, Line View, Word View) with numerous labeled components (A–G). Each panel contains dense grids of color-coded cells, text annotations, and multiple visual encodings including color, size, and spatial position. The sheer quantity of information elements, panel interactions, and layered visual channels pushes this to near-maximum complexity."
VASTC.13.9.png,"This visualization combines multiple complex view types: small matrix/pixel representations on the left, a dense flow/parallel-coordinates diagram with many crossing colored ribbons in the center, and four word cloud panels on the right. Multiple encoding channels (color, font size, line thickness, position) are employed simultaneously across coordinated views, creating very high perceptual and cognitive demand. The density of text labels, overlapping curves, and multi-panel layout pushes complexity near the top of the scale."
InfoVisC.65.5(2).png,"This is a dense network/graph visualization featuring hundreds of nodes and an extremely large number of crossing edges forming multiple overlapping clusters. The combination of hierarchical tree structures, dense interconnected hubs, and long-range arcing connections creates high perceptual demand. The monochromatic scheme reduces some complexity, but the sheer density of nodes and edges with multiple structural patterns pushes the score high."
