filename,explanation
whoQ50_2.png,"This is a single sorted bar chart with one color encoding and a straightforward concept (percentage change). While it has ~19 country labels (some quite long and rotated), the visual encoding is simple with no legend, no multi-layering, and a clean uncluttered layout. The moderate number of bars and text labels add slight complexity but it remains easy to interpret at a glance."
SciVisJ.980.12(2).png,"This 3D scientific visualization (likely fluid dynamics or electromagnetic fields) features multiple overlapping streamlines, color-coded arrow glyphs, and 3D isosurfaces across four vortex centers, creating substantial visual clutter. The combination of multiple encoding types (streamlines, glyphs, surfaces) in a 3D perspective with no labels or legend demands high domain expertise and cognitive effort to interpret. The use of numerous colors (red, blue, green, yellow, gray) for different field quantities and the dense interweaving of elements further elevate the complexity."
whoJ44.png,"This is a simple dual-line chart with only two series over 11 time points, minimal color usage (two shades of blue), clear labels, and a clean uncluttered layout. The text elements are straightforward with a title, axis labels, legend, and two endpoint annotations. Cognitive load is low as the message is immediately interpretable."
InfoVisJ.2402.12(1).png,"This treemap visualization exhibits extremely high data density with hundreds of nested rectangular cells ranging from large blocks to near-pixel-level elements in the lower portion. The 3D-shaded gradients on each cell, combined with green and cyan color highlights scattered across predominantly gray tones, add significant texture complexity. Text labels are present throughout but largely illegible due to extreme compression, and the cognitive load is very high as the hierarchical structure and massive element count make interpretation highly demanding."
wsj340.png,"This is a simple donut/pie chart with 6 categories, each directly labeled with percentages. The color palette is limited, the layout is clean with ample whitespace, and the chart requires minimal cognitive effort to interpret. The text includes a title, subtitle, and source attribution but remains uncluttered."
VisC.167.11.png,"This is a stacked bar chart with approximately 30 bars and 3 color-encoded categories, which adds moderate complexity beyond a simple bar chart. The layout is clean and standard with clear axis labels and legend, keeping cognitive load manageable. The data density is moderate with some visual interest from the varying bar heights creating a bell-curve-like distribution pattern."
InfoVisC.73.6.png,"This image shows repeated text ('IEEE Information Visualization 2005') rendered along curved paths with red endpoint markers, progressively decreasing in size. The visual encoding is simple with minimal data density—just text on arcs with control points. Color use is minimal (green text, red dots, black curves on white), and while the diminishing text size adds some perceptual challenge, the overall layout is sparse and the concept is straightforward."
economist_daily_chart_153.png,"This is a stacked area chart with three categories over approximately 30 years, representing a moderate level of data density and encoding complexity. The similar blue/teal color palette makes distinguishing the three layers somewhat challenging, adding slight cognitive load. However, the layout is clean with clear labels, a straightforward legend, and a standard time-series schema, keeping overall complexity relatively low."
VASTJ.2908.2.png,"This matrix-style chart encodes roughly 85 data points across 17 row categories and 5 column categories using three color levels, creating moderate data density. The domain-specific labels (sensemaking, gestalt, distributed cognition, etc.) require specialized knowledge to interpret, increasing cognitive load. While the color scheme is limited to three shades of blue plus gray and the layout is well-organized, the large number of rows and the need to cross-reference columns and color intensities adds meaningful perceptual and interpretive demand."
InfoVisJ.1236.13.png,"This dual-panel geographic visualization of the Netherlands features two distinct cartographic representations side by side, increasing cognitive load for comparison. The left cartogram uses numerous colors (greens, reds, browns, yellows, olive, orange, blue-grey) with embedded numerical labels across many regions, while the right grid/tile map contains hundreds of small colored squares requiring dense color differentiation. The high color variety, dual encoding schemes, and need to mentally map between the two representations elevate the complexity significantly."
InfoVisJ.1558.9.png,"This specialized tensor/glyph visualization displays numerous oriented ellipses encoding multiple data dimensions (position, orientation, size, and color intensity) simultaneously, requiring domain knowledge to interpret. The central-right region exhibits significant overlap and clutter among the ellipses, and the blue rectangular zoom annotation adds another layer of visual complexity. While text is minimal (only a color bar legend), the cognitive load is elevated due to the non-standard glyph encodings and multi-dimensional data representation."
SciVisJ.822.18.png,"The visualization consists of three similar heatmap panels with a simple grid structure, minimal text labels (years and row numbers 2-6), and a monochromatic blue color scheme. While the multi-panel layout and grid cells add some complexity, the overall design is repetitive and straightforward with no legend, limited annotations, and low cognitive load for interpretation."
VisJ.1949.18(3).png,"The image contains a large grid of approximately 60+ small-multiple 3D scientific visualizations on a black background, creating high data density. The 3D rendered elements with green and orange/red coloring require specialized domain knowledge to interpret (high schema complexity), and the lack of any text labels, axes, or legends increases cognitive load. While the repetitive grid layout provides some structure, the sheer number of elements and their abstract 3D nature elevate the overall complexity."
InfoVisJ.349.1.png,"This is a dense network/graph diagram with numerous nodes (circles and squares) connected by orthogonal edges that frequently cross and overlap, creating significant visual clutter. While the monochrome color scheme and absence of text labels reduce some complexity dimensions, the high data density, many edge crossings, and difficulty in tracing individual connections impose substantial cognitive load. The structural complexity and specialized schema (resembling a circuit or hierarchical graph) further elevate the perceived complexity."
VASTJ.422.7.png,"This timeline chart displays events for 11 users with 7 legend categories using multiple visual encodings (5 colors, 2 shapes — circles and triangles), creating moderate data density and cognitive load. The horizontal layout is organized but some regions (e.g., Users 2, 7, 9) have overlapping symbols that increase local clutter. The multi-category legend requires sustained attention to decode, pushing complexity above a standard chart, though the overall structure remains interpretable."
VASTJ.2012.9(2).png,"This visualization combines multiple complex encoding types — a temporal stream/theme river graph at top with interweaving colored flows, two dense word clouds with size-encoded frequency, embedded pie charts, and color-coded category legends. The text density is extremely high with dozens of overlapping words in varying sizes across both word clouds, and the multi-view layout with connected temporal and textual components demands significant cognitive effort to parse the relationships between topics, time periods, and word frequencies."
v488_n7412_9_f1.png,"This is a multi-encoding geographic visualization with circles varying in both color (diverging scale for elevation trends) and size (standard error), overlaid on a detailed topographic base map with multiple line types (rivers, basins, sub-region boundaries, ICESat tracks). Data density is high especially in the western Himalaya where markers overlap, and there are numerous text annotations including geographic labels, sub-region statistics with uncertainties, and coordinate markers. The combination of dual-encoded symbols, rich cartographic detail, and domain-specific content creates substantial cognitive load for interpretation."
v488_n7409_12_f4.png,"This phylogenetic timeline visualization combines multiple encoding layers: a branching tree with solid and dashed lines indicating certain/uncertain relationships, shaded temporal gaps (Romer's gap, Hexapoda gap), an embedded fossil photograph, and a detailed hierarchical geological timescale with many rotated labels at the bottom. The specialized paleontological schema and need to simultaneously interpret evolutionary branching patterns, temporal ranges, and geological context elevate the cognitive load, though the overall layout remains reasonably organized with moderate data density."
v488_n7409_19_f1.png,"This is a dense oncoprint-style genomic visualization with many rows (clinical variables, copy number alterations, somatic mutations across multiple pathways) and dozens of patient columns, creating high data density. The visualization employs numerous color encodings (red/blue for gains/losses, orange/black/purple/green for mutation types, multiple hues for clinical variables) requiring a complex legend, and demands specialized genomic/oncology domain knowledge for interpretation. The cognitive load is high due to the need to cross-reference subtypes, copy number profiles, and mutation patterns simultaneously across a wide matrix layout."
visMost573.png,"This sound segmentation map of Jerusalem features extremely high data density with dozens of overlapping concentric circle glyphs in multiple colors (blue, orange, green, pink) representing different sound types and their combinations, creating significant visual clutter especially in the Old City area. The extensive legend lists 16+ categories of individual sounds and sound combinations, and the map requires substantial cognitive effort to decode the layered color-mixing of overlapping circular regions. The specialized thematic encoding combining geographic mapping with abstract sound propagation visualization demands domain knowledge and careful interpretation."
VisJ.1541.1(2).png,"This finite element mesh visualization exhibits extremely high data density with thousands of visible triangular elements creating significant visual clutter and texture complexity, especially in the finer-meshed upper region. While the color encoding is relatively simple (a single blue gradient scale from 0-18), the unstructured mesh overlay dominates the visual complexity and makes it difficult to discern the underlying scalar field values. Interpreting the visualization requires domain-specific knowledge of computational simulation, adding to cognitive load."
vis734.png,"This infographic is extremely data-dense, displaying population-per-medal data for well over 100 countries across the entire history of the modern Olympics, resulting in massive visual clutter. The tiny text labels for country names and years are barely legible, and the multi-colored encoding (magenta, cyan, gray) on a dark background across hundreds of small blocks demands very high cognitive load to parse. The sheer volume of elements, combined with the specialized schema needed to interpret proportional Olympic performance over time, places this firmly in the highest complexity tier."
VASTJ.1.7.png,"This visualization features extremely dense network clusters with hundreds of overlapping edges creating near-opaque masses, significantly driving up data density and clutter. The multi-level structure with zoom callouts (dashed blue circles expanding into detailed cluster views via gray triangular regions) adds substantial schema complexity and cognitive load. Multiple color encodings (red, orange, yellow, dark blue nodes) and the interplay between chain-like overview structures and expanded subgraph views demand considerable processing effort to interpret."
VASTC.13.9.png,"This visualization is highly complex, combining multiple encoding types: color-coded part-of-speech categories (11 in the legend), small matrix/heatmap panels on the left, dense word clouds in the center with varying font sizes and colors, enlarged word cloud detail views on the right, and numerous connecting flow lines of varying thickness and color linking elements across panels. The text density is very high with significant overlap in the word clouds, and interpreting the relationships between the matrices, flows, and word clusters demands substantial cognitive effort and domain knowledge in NLP/linguistics."
InfoVisC.65.5(2).png,"This is a dense hierarchical network/graph visualization with hundreds of nodes and extensively overlapping edges, creating significant visual clutter especially in the central and left regions. Despite the monochrome color scheme and absence of text labels, the sheer data density, tangled edge crossings, and complex graph structure impose very high cognitive load, making it extremely difficult to trace individual connections or parse the overall topology."
InfoVisJ.1149.6(1).png,"This is a complex multi-panel coordinated visualization system (panels A–G) combining dense colored matrix/grid views at multiple granularities (Overview, Page View, Line View, Word View) with a text panel, requiring significant domain knowledge to interpret. The high data density with many small colored cells (green, red, blue, orange), numerous axis labels (W1–W22, column numbers), and multiple simultaneous encodings across coordinated views create substantial visual clutter and cognitive load."
