filename,explanation
InfoVisJ.1236.13.png,"This visualization contains two side-by-side representations of the Netherlands: a choropleth map with numbered regions (provinces) using distinct colors, and a gridded/tile map version showing the same data at a finer granularity with many small colored squares. The dual-view layout, numerous color categories, numeric labels, and the dense grid representation on the right create substantial visual complexity, though the overall layout remains relatively organized."
InfoVisJ.1558.9.png,"This visualization contains numerous elliptical glyphs scattered across the canvas with varying orientations, sizes, and color intensities encoding a continuous variable (1.10–4.96). The spatial distribution is moderately dense with overlapping elements, blue rectangular annotations, and dashed connector lines adding additional visual layers. The combination of multi-encoded glyphs, color gradient legend, and annotation overlays creates substantial perceptual complexity."
VisJ.1949.18(3).png,"This image contains a large grid of approximately 60+ small 3D scientific visualization thumbnails arranged in rows and columns against a black background. Each element shows what appears to be a similar 3D rendering with green and orange/red coloring, varying slightly in orientation and size. The repetitive multi-panel layout with numerous individual elements creates substantial visual density and cognitive demand, though the individual elements are relatively simple and similar to each other."
InfoVisJ.349.1.png,"This is a complex network/graph diagram with numerous nodes (circles and squares) connected by many orthogonal edges that cross and overlap throughout the layout. The density of connections, the variety of node types, and the intricate routing of edges across the full canvas create significant perceptual and cognitive demand. While it uses only grayscale and simple geometric shapes, the sheer number of elements and their interconnections push complexity well above moderate levels."
SciVisJ.822.18.png,"This visualization consists of three similar heatmap panels showing data for years 1999, 2003, and 2005. Each panel has a grid structure with 5 rows (labeled 2-6) and uses a blue color gradient encoding. While there are three panels, the overall structure is repetitive and relatively simple, with a clear two-tone pattern (white/light on left, blue shades on right) and minimal labeling."
VASTJ.422.7.png,"This is a timeline/event chart with 11 rows (users) showing multiple event types encoded by color and shape along a time axis. The chart has moderate complexity with numerous overlapping data points across multiple categories (7 in the legend), requiring careful discrimination of colors and shapes. While the layout is straightforward (parallel timelines), the density of markers and multi-encoding scheme adds meaningful perceptual demand."
v488_n7412_9_f1.png,"This is a geospatial visualization with high complexity: it overlays dozens of color-coded and size-coded circles on a detailed topographic relief map of the Himalayan region. Multiple encoding channels are used simultaneously (color for elevation difference trend, size for standard error, position for geography). Additional layers include river basins, major rivers, sub-region boundaries, ICESat glacier tracks, country labels, and statistical annotations, creating substantial perceptual and cognitive demand."
v488_n7409_19_f1.png,"This is a complex multi-row genomic landscape plot (oncoprint-style) with numerous rows representing clinical variables, subtypes, copy number alterations, and somatic mutations across many patient samples (columns). It uses multiple color encodings for sex, age, histology, gains/losses, and mutation types, creating a dense matrix of information. The combination of many categorical rows, dozens of sample columns, and a detailed legend with multiple encoding schemes makes this a high-complexity visualization."
v488_n7409_12_f4.png,"This is a phylogenetic tree/timeline diagram with moderate-to-high complexity. It combines a cladogram with geological time periods, multiple labeled taxa, shaded regions indicating gaps (Romer's gap, Hexapoda gap), an embedded fossil photograph, and a detailed stratigraphic chart at the bottom with numerous geological stage names. The mix of dashed and solid lines, multiple encodings, and dense labeling in the timeline contribute to its complexity."
VASTJ.2012.9(2).png,"This visualization combines multiple coordinated views: a temporal stream graph at the top showing topic evolution over time with labeled themes (Protest Activity, Corruption, Income Inequality), and two large word clouds below showing term frequencies for different time periods. The word clouds contain dozens of terms at varying sizes, and the stream graph has multiple overlapping colored bands with annotations. The multi-component layout, dense text, and combined encoding types create substantial visual and cognitive complexity."
visMost573.png,"This is a highly complex thematic map of Jerusalem showing sound segmentation with multiple overlapping translucent circular elements representing different sound types (police sirens, church bells, call to prayer, etc.) and their combinations. The extensive legend with 16+ categories, dense overlapping of colored concentric circles across the map, street labels, landmark annotations, and the multi-encoding color scheme all contribute to significant perceptual and cognitive demand. The layering of semi-transparent elements creates visual density that requires careful parsing."
VisJ.1541.1(2).png,"This is a dense finite element mesh visualization with thousands of triangular elements colored by a scalar field (0-18 scale). The mesh varies in density with extremely fine elements in the upper region and coarser elements below, creating high visual intricacy. The combination of dense tessellation, continuous color mapping across many elements, and geometric complexity with cutout features makes this perceptually demanding."
VASTJ.1.7.png,"This is a highly complex network visualization featuring multiple dense graph clusters with hundreds of nodes and edges, connected by chain-like structures. The image includes detail-on-demand zoom panels (shown as expanding gray triangles from dashed blue circles), multiple color encodings (red, orange, yellow, dark blue nodes), and heavily interconnected subgraphs with near-complete edge density. The multi-level representation with overview and detail views adds significant perceptual complexity."
vis734.png,"This is an extremely dense infographic showing Olympic medal data across many countries and many years, with color-encoded bars spanning a large temporal range. There are well over 100 rows (countries) and dozens of columns (Olympic years), creating a massive matrix of small colored rectangles. The dark background with multiple color encodings (pink, magenta, blue, gray) and tiny text labels adds significant perceptual complexity."
InfoVisC.65.5(2).png,"This is a highly complex network/graph visualization with hundreds of nodes and dense interconnecting edges. The layout shows hierarchical tree-like structures combined with many cross-links creating significant visual clutter, especially in the central and left portions. The overlapping edges and dense node clusters demand high perceptual and cognitive effort to parse."
VASTC.13.9.png,"This visualization is highly complex, combining multiple coordinated views including a network/flow diagram on the left with colored connection lines of varying thickness, word clouds in the center, and enlarged word cloud panels on the right. There are numerous text elements with varying sizes, colors encoding part-of-speech categories (11 categories in the legend), and dense overlapping connections between clusters. The multi-panel layout with intricate linking patterns and color-coded elements creates substantial perceptual and cognitive demand."
InfoVisJ.1149.6(1).png,"This is a complex multi-panel visualization system with at least 7 coordinated views (labeled A through G), including a base text panel, overview, page view, line view, and word view. Each panel contains dense matrix-like encodings with color-coded cells, grid patterns, and multiple data dimensions. The overall layout is information-dense with numerous small visual elements, text labels, and interconnected components requiring significant cognitive effort to parse."
