filename,explanation
VisJ.1515.12.png,"This visualization shows concentric circular rings in a limited dark green/red color palette with no text, labels, or axes whatsoever. While domain_schema scores moderately high (requiring physics/optics knowledge to interpret as a diffraction or interference pattern), the data_density is low (single continuous field), aesthetic_order is very clean and symmetric, and the complete absence of text_annotation keeps overall complexity low. The visual encoding is straightforward—a 2D scalar field mapped to color."
VisJ.1499.8.png,"This two-panel 3D cardiac visualization has moderate complexity driven primarily by domain_schema (specialized medical imaging of perfusion and motion scenarios requiring domain expertise) and visual_encoding (3D surface rendering with continuous color mapping, wireframe grids, orientation cubes, and diamond glyphs on the right panel). The layout is relatively clean with minimal text, but the cognitive_load is elevated due to the need to interpret color-mapped 3D surfaces and compare two clinical scenarios."
v483_n7391_8_f5.png,"This is a filled contour plot from condensed matter physics showing spectral weight as a function of wavevector and energy. Domain_schema is elevated due to specialized physics notation (k_F, E_F) and dual axes requiring domain knowledge. Data_density and visual_encoding are moderate-high with complex nested contour structures, a sequential color scale with 11 levels, overlaid curves (light blue line), and dual x/y axes. Cognitive_load is notable as interpreting the dispersion features and contour topology requires expertise."
v487_n7406_7_f3.png,"This scientific visualization overlays three encoding layers—a continuous color heatmap (Δz displacement), a dense vector/arrow field showing displacement directions, and contour lines—creating substantial data density and visual encoding complexity. The rich rainbow color scale spanning red to purple, combined with numerous arrows and contour lines, produces moderate visual clutter especially in the lower regions. Domain knowledge of displacement fields and geomechanics is needed to fully interpret the layered information, driving up cognitive load."
SciVisJ.1236.10.png,"This is a dense small-multiples grid of approximately 54 heatmap/correlation matrix panels, driving very high data_density. The domain_schema score is elevated due to coded experimental condition labels (E5U, E5W, E1U, E1W) requiring specialized knowledge, and cognitive_load is high as viewers must compare patterns across many tightly packed panels. Despite minimal text annotation and a limited two-color (purple/green) palette, the sheer volume of repeated matrix encodings and the systematic but visually overwhelming grid layout push complexity well above average."
SciVisJ.2926.1.png,"This is a dense 3D scientific visualization (likely fluid dynamics or astrophysical simulation) with multiple overlaid encoding channels including volumetric color mapping, directional glyphs/arrows, and particle distributions. Domain_schema and cognitive_load are high as interpreting the spiraling structures and multi-layered encodings requires specialized knowledge. Data_density and visual_encoding are also elevated due to the rich overlapping elements, though the minimal text annotation (only '(a)') keeps that dimension very low."
VisJ.1197.5(3).png,"This 3D block/cityscape visualization exhibits extremely high data density with hundreds of overlapping rectangular elements and very high aesthetic clutter due to dense packing and occlusion. The 3D perspective encoding and lack of any text, labels, or legends increases cognitive load as viewers must interpret the structure purely from geometry. The grayscale-only palette moderates the color_symbol score, but the overall perceptual complexity remains high due to the sheer density, 3D occlusion, and interpretive difficulty."
VisC.503.6.png,"This is a simple bar chart with only 3 bars showing percent correct for a surface orientation task across three conditions. Data density is very low with just 3 data points, visual encoding is minimal (hatched bars with error bars), and text annotation is sparse with just a title, axis label, and three category labels. The monochrome palette with only red error bars keeps color complexity minimal, and the layout is clean and uncluttered with very low cognitive load."
InfoVisJ.2699.12.png,"This dense network graph contains hundreds of nodes and edges with significant overlap and clustering, driving high data_density and aesthetic_order scores. The cognitive_load is substantial due to the difficulty of tracing relationships through tangled edges, and domain_schema requires graph/network knowledge. However, the minimal text annotations (only 4 SG labels) and limited color palette (purple nodes, black edges, red highlights) keep those dimensions low."
SciVisJ.980.12(2).png,"This 3D scientific flow visualization features multiple vortex structures with streamlines, 3D glyphs, and color-coded directional markers, driving high domain_schema and visual_encoding scores. The cognitive_load is significant due to the need for specialized domain knowledge (flow/vector field topology) and 3D interpretation without any text labels or legends. Multiple colors and glyph types add to color_symbol complexity, while overlapping streamlines create moderate aesthetic clutter."
whoJ44.png,"This is a simple line chart with only two lines (Total ODA and General budget support) over 11 years. The visual encoding is minimal with just two line series, the color scheme uses only two colors (dark blue and light blue), and the layout is clean with ample whitespace. Text annotations are moderate with a title, axis labels, legend, and two endpoint value callouts, but overall cognitive load is very low as the message is straightforward."
InfoVisJ.2402.12(1).png,"This treemap visualization exhibits extremely high data_density with hundreds to thousands of nested rectangular elements, becoming incredibly dense in the lower portions. The cognitive_load is very high due to the hierarchical nesting, 3D-pillowed cell rendering, and the need to interpret size and color (green, cyan, gray) encodings simultaneously. The aesthetic_order dimension scores high as the layout is overwhelmingly cluttered, particularly in the bottom half where elements become nearly indistinguishable."
InfoVisC.211.18.png,"This is a simple monochrome histogram showing a single decreasing distribution with approximately 15-18 bars. The visual encoding is minimal (bar height only), there is essentially no color variety (all black), and the cognitive load is very low as the pattern is immediately obvious. The axis labels are partially illegible but sparse, and no specialized domain knowledge is required."
whoQ50_2.png,"This is a straightforward single-color bar chart with approximately 20 country categories showing percentage change. Data density is moderate with one variable per country, visual encoding is simple (bar length only), and the single brown color keeps color_symbol very low. The rotated x-axis labels with long country names add some text density, but the overall layout is clean and cognitively easy to interpret."
InfoVisC.73.6.png,"This is a simple demonstration of text rendered along curved paths at different scales, not a data visualization. Data density and domain schema are minimal, with only repeated text strings, red endpoint markers, and curved lines. The cognitive load is very low as the content is immediately understandable, and the color/symbol palette is limited to green text, red dots, and black curves."
wsj340.png,"This is a simple donut/pie chart with only 6 categories showing India's power generation sources. Data density is very low, visual encoding is minimal (single standard chart type), and cognitive load is trivial. The clean, well-organized layout with a limited color palette and straightforward labeling keeps complexity minimal, despite moderate text annotation from the title, subtitle, and source attribution."
VisC.167.11.png,"This is a stacked bar chart with approximately 30 bars and 3 color-encoded categories (Index search, Label regions, Build geometry). Data density is moderate with ~90 data points, and the stacked encoding adds some cognitive load for comparing individual segments. The layout is clean and well-organized with standard axis labels, a legend, and gridlines, keeping aesthetic clutter low. The domain-specific terminology ('normalized isovalue') adds slight domain complexity, but the chart type itself is conventional."
economist_daily_chart_153.png,"This is a clean stacked area chart with 3 categories over approximately 30 years. The visual encoding is standard with moderate data density, and the limited color palette (three blue-teal shades) and well-organized layout keep complexity low. The cognitive load is slightly elevated due to the stacked area format requiring decomposition of layers, but overall this is a straightforward, uncluttered time-series visualization."
VASTJ.2908.2.png,"This matrix-style visualization maps 17 cognitive/analytical categories across 5 theoretical frameworks using three levels of research focus. The data_density is moderate with 85 cells and the domain_schema requires specialized knowledge of cognitive science and visualization research terminology. The visual encoding is straightforward (three blue shades plus gray) and the layout is well-organized, keeping aesthetic_order and color_symbol complexity relatively low, while cognitive_load is moderate due to the need to scan many cells and understand domain-specific relationships."
InfoVisJ.1236.13.png,"This dual-panel geographic visualization pairs a labeled choropleth/cartogram of the Netherlands with a detailed grid-tile map, requiring viewers to cross-reference two representations. The rich, diverse color palette (10+ distinct hues) applied across both maps drives color_symbol complexity, while the grid map's hundreds of small colored squares and the cartogram's numeric annotations contribute to moderate-high data density. Cognitive load is elevated by the need to match provinces across two different spatial encodings and interpret the meaning of the numeric values without an explicit legend."
VisJ.1949.18(3).png,"This grid of ~60+ 3D glyphs encodes multiple data dimensions through size, orientation, and color (green/orange against black), driving moderate-high data density and visual encoding complexity. Domain schema scores high as these appear to be specialized scientific glyphs requiring expert knowledge to interpret. The complete absence of text, labels, or legends paradoxically increases cognitive load, as viewers have no guidance for interpretation. The regular grid layout provides some order but varying glyph properties still create perceptual demand."
InfoVisJ.1558.9.png,"This visualization uses oriented elliptical glyphs encoding multiple dimensions (position, orientation, size, and color intensity) across ~80-100 data points, with a zoom-lens detail view connected by dashed lines. The domain_schema and visual_encoding scores are elevated due to the specialized glyph-based representation requiring domain knowledge (possibly tensor/stress fields), while the text_annotation is minimal with only legend values present. Moderate overlap and clustering in the central region contribute to aesthetic disorder and cognitive load."
SciVisJ.822.18.png,"This visualization consists of three stacked heatmap panels with a simple sequential blue color scheme and minimal text annotations. While the multi-panel layout adds some complexity, each panel uses a straightforward grid encoding with only 5 rows and limited columns. The aesthetic layout is clean and well-organized, and cognitive load is low due to the simple color gradient pattern, though the lack of column axis labels slightly increases interpretive effort."
InfoVisJ.349.1.png,"This is a moderately complex network/schematic diagram with many nodes (circles and squares) and orthogonal edge routing creating numerous crossings. Domain schema and cognitive load are elevated due to the specialized technical nature and difficulty of tracing connections, while the monochrome palette and complete absence of text annotations keep color_symbol and text_annotation very low, preventing the score from climbing higher."
VASTJ.422.7.png,"This timeline chart displays moderate complexity with 11 user rows, each containing multiple color-coded and shape-coded events across time. The use of 5 colors and 2 symbol types (circles, triangles) for 7 legend categories creates moderate visual encoding and color/symbol complexity. The layout is well-organized in a structured row format, keeping aesthetic order manageable, but cognitive load is moderately elevated due to the need to simultaneously track multiple categories and temporal patterns across users."
VASTJ.2012.9(2).png,"This multi-view visualization combines a temporal stream/flow graph with two dense word clouds, small pie charts, and color-coded categories, driving high data_density and visual_encoding scores. The extensive text in the word clouds and numerous annotations create high text volume, while the need to integrate topic modeling, temporal trends, and source categories across multiple coordinated views significantly increases cognitive_load and domain_schema complexity."
v488_n7412_9_f1.png,"This is a multi-encoding geographic visualization combining a shaded relief basemap with proportional colored symbols encoding two variables simultaneously (color for elevation difference trend, size for standard error). The data_density is high especially in the western Himalayan region where circles overlap, and the domain_schema demands specialized glaciology and remote sensing knowledge. Multiple visual encodings (diverging color scale, varying circle sizes, multiple line styles, terrain shading) and substantial text annotations including sub-region statistics contribute to notable cognitive_load."
v488_n7409_12_f4.png,"This phylogenetic tree combines a cladogram with a geological timescale, embedded fossil photograph, and shaded gap regions, creating moderate domain_schema complexity requiring paleontological knowledge. Visual_encoding is moderately complex with branching lines (dashed and solid), temporal ranges, and layered background shading. The text_annotation is fairly dense with numerous geological period labels and taxon names, while the overall layout remains reasonably organized despite multiple overlapping information layers."
v488_n7409_19_f1.png,"This is a dense genomic oncoprint/landscape visualization with high data_density (many patient columns and gene/clinical rows forming a complex matrix), high domain_schema (requires specialized knowledge of cancer genomics, medulloblastoma subtypes, gene names, and mutation types), and high cognitive_load (interpreting multiple overlapping data layers across subtypes simultaneously). The rich color_symbol usage with 10+ color categories for different mutation types, copy number changes, and clinical variables further adds complexity."
visMost573.png,"This sound segmentation map of Jerusalem features high data density with numerous overlapping translucent concentric circles representing different sound types and combinations across a geographic base map. The color_symbol dimension is notably high with multiple color channels (blue, orange, green, pink) encoding different sound sources, and their overlapping creates complex visual blending. The cognitive load is substantial, requiring cross-referencing an extensive legend of 16 categories, understanding geographic context, and parsing densely overlapping sound zones, particularly in the Old City area."
VisJ.1541.1(2).png,"The visualization shows an extremely dense finite element mesh with thousands of triangular elements color-mapped to a scalar field, driving high data_density and aesthetic_order scores due to the intricate, visually busy mesh pattern. Domain_schema is elevated as interpreting FEM simulation results requires specialized knowledge, though the color encoding itself (single blue gradient) is relatively straightforward, keeping visual_encoding and color_symbol moderate. Minimal text annotation is present (only colorbar labels)."
VASTJ.1.7.png,"This multi-scale network visualization exhibits very high data density with multiple densely connected clusters containing hundreds of nodes and edges. The visual encoding is complex, combining node-link diagrams at different scales with zoom-detail relationships shown via gray triangular connectors and dashed blue circle indicators. Domain schema complexity is high, requiring understanding of network science and multi-resolution graph representations, while cognitive load is substantial due to the need to parse dense overlapping edges within clusters and understand the chain-to-cluster zoom relationships. Despite virtually no text annotations, the intricate structural complexity drives the overall score."
vis734.png,"This is an extremely data-dense infographic showing Olympic medal performance per capita for over 100 countries across many Olympic years. The data_density is very high with hundreds of rows and columns forming a massive matrix of colored bars, and the aesthetic_order is highly cluttered, making individual elements difficult to discern. The cognitive_load is substantial as interpreting proportional medal performance across time and countries requires significant processing effort. The color encoding (magenta, blue, gray on dark background) adds further visual richness."
InfoVisJ.1149.6(1).png,"This is a highly complex multi-panel visualization system with seven coordinated views (A through G) including Base Text, Overview, Page View, Line View, and Word View. The data density is extremely high with dense matrix/grid encodings using color-coded cells across multiple panels. The domain schema requires specialized knowledge of text collation/variant analysis, the color and symbol usage is extensive with multiple color scales (greens, reds, oranges, blues), and the cognitive load is very high due to the need to cross-reference multiple coordinated views simultaneously. The text annotation is also dense with labels, axis markers, and embedded text content."
InfoVisC.65.5(2).png,"This dense network/graph visualization features hundreds of nodes and extensively overlapping edges, driving very high data_density and cognitive_load scores. The hierarchical tree-like substructures combined with numerous cross-links create complex visual encoding and significant aesthetic clutter, especially in the central region. However, the monochrome color scheme and near-complete absence of text annotations moderate the overall score somewhat."
VASTC.13.9.png,"This is a complex multi-encoding visualization combining word clouds, small matrix/heatmap views, Sankey-like flow connections with varying thickness and color, and enlarged detail panels. Data density and visual encoding complexity are high due to the simultaneous use of size, color (POS categories), spatial positioning, connection lines, and matrix representations. Cognitive load is substantial as viewers must parse relationships between cluster matrices, word groupings, flow connections, and zoomed-in panels across multiple representational formats requiring NLP domain knowledge."
